,,,,,,"Ministério da Educação",,,,,,,,,,,
,,,,,,"Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira",,,,,,,,,,,
,,,,,,"Resultados ENADE 2005",,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
co_grupo,co_ies,co_munic,"Ano Enade",Área,"Sub. Área","Nome da IES","Sigla IES","Município (funcionamento do curso)",UF,"Média FG_Ing","Média FG_Conc","Média CE_Ing","Média CE_Conc","Média Geral Ing","Média Geral Conc",Conceito_Enade,Conceito_IDD
17,719,5102504,2005,"ARQUITETURA E URBANISMO",,"FACULDADES INTEGRADAS DE OURINHOS",FIO,OURINHOS,SP,"53,599998474121094",,"37,70000076293945",,"41,70000076293945",,SC,
17,719,5107958,2005,"ARQUITETURA E URBANISMO",,"FACULDADES INTEGRADAS DOM PEDRO II",DOMPEDRO,"SÃO JOSÉ DO RIO PRETO",SP,"45,70000076293945","51,400001525878906","35,400001525878906","46,599998474121094",38,"47,79999923706055",3,
17,271,3541406,2005,"ARQUITETURA E URBANISMO",,"FACULDADES INTEGRADAS MÓDULO",MÓDULO,CARAGUATATUBA,SP,"47,599998474121094",46,"28,100000381469727",37,"32,900001525878906","39,20000076293945",2,2
17,47,5210109,2005,"ARQUITETURA E URBANISMO",,"FACULDADES INTEGRADAS SILVA E SOUZA",FISS,"RIO DE JANEIRO",RJ,"48,599998474121094","54,400001525878906","32,70000076293945","40,099998474121094","36,70000076293945","43,70000076293945",3,
17,9,4113700,2005,"ARQUITETURA E URBANISMO",,"FIAM-FAAM - CENTRO UNIVERSITÁRIO",UniFIAM-FA,"SÃO PAULO",SP,40,"47,099998474121094","26,600000381469727","44,29999923706055",30,45,3,4
17,57,4115200,2005,"ARQUITETURA E URBANISMO",,"FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA",UFV,VIÇOSA,MG,"65,5","66,19999694824219","47,599998474121094","64,19999694824219","52,099998474121094","64,69999694824219",5,5
17,57,4128104,2005,"ARQUITETURA E URBANISMO",,"FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS",UFT,PALMAS,TO,"49,900001525878906","42,099998474121094","34,79999923706055",32,"38,599998474121094","34,5",2,1
17,1028,5001102,2005,"ARQUITETURA E URBANISMO",,"INSTITUTO DE CIÊNCIAS JURÍDICAS E SOCIAIS PROFESSOR CAMILLO FILHO",ICF,TERESINA,PI,"52,70000076293945",,"37,599998474121094",,"41,400001525878906",,SC,
17,1028,5002902,2005,"ARQUITETURA E URBANISMO",,"INSTITUTO DE ENSINO SUPERIOR PLANALTO",IESPLAN,BRASÍLIA,DF,"48,900001525878906","53,29999923706055",40,"45,79999923706055","42,20000076293945","47,70000076293945",3,2
17,367,3135100,2005,"ARQUITETURA E URBANISMO",,"INSTITUTO SUPERIOR TUPY - IST",,JOINVILLE,SC,53,,38,,"41,79999923706055",,SC,
17,730,4119905,2005,"ARQUITETURA E URBANISMO",,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS",PUC-Campin,CAMPINAS,SP,"46,79999923706055","49,400001525878906","32,599998474121094","42,900001525878906","36,099998474121094","44,5",3,2
17,24,2913606,2005,"ARQUITETURA E URBANISMO",,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","PUC Minas","BELO HORIZONTE",MG,"55,29999923706055","62,900001525878906","38,5","54,29999923706055","42,70000076293945","56,400001525878906",4,4
17,1126,4109401,2005,"ARQUITETURA E URBANISMO",,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","PUC Minas","POÇOS DE CALDAS",MG,"54,5",62,"37,400001525878906","56,900001525878906","41,70000076293945","58,20000076293945",4,4
17,568,2105302,2005,"ARQUITETURA E URBANISMO",,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ",PUCPR,CURITIBA,PR,"49,20000076293945","57,400001525878906","36,5",58,"39,599998474121094","57,900001525878906",4,4
17,568,2111300,2005,"ARQUITETURA E URBANISMO",,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO",PUC-Rio,"RIO DE JANEIRO",RJ,58,"29,600000381469727","41,79999923706055","71,69999694824219","45,900001525878906","61,20000076293945",5,
17,1027,3301009,2005,"ARQUITETURA E URBANISMO",,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL",PUCRS,"PORTO ALEGRE",RS,"49,400001525878906","56,20000076293945","41,20000076293945","54,20000076293945","43,29999923706055","54,79999923706055",4,4
17,609,4114609,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE ANHEMBI MORUMBI",UAM,"SÃO PAULO",SP,41,"50,70000076293945","27,200000762939453","47,29999923706055","30,700000762939453","48,20000076293945",3,4
17,756,2202901,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE BANDEIRANTE DE SÃO PAULO",UNIBAN,OSASCO,SP,"35,400001525878906","54,79999923706055","25,799999237060547","44,79999923706055","28,200000762939453","47,29999923706055",3,4
17,756,2207702,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE BANDEIRANTE DE SÃO PAULO",UNIBAN,"SÃO BERNARDO DO CAMPO",SP,"53,20000076293945","58,099998474121094",37,45,"41,099998474121094","48,29999923706055",3,2
17,756,2208007,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE BANDEIRANTE DE SÃO PAULO",UNIBAN,"SÃO PAULO",SP,"48,29999923706055","47,29999923706055","31,600000381469727","44,29999923706055","35,79999923706055",45,3,3
17,756,2211209,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE BRAZ CUBAS",UBC,"MOGI DAS CRUZES",SP,"52,20000076293945","53,5","35,900001525878906","48,5",40,"49,79999923706055",3,3
17,688,2933307,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE CATÓLICA DE GOIÁS",UCG,GOIÂNIA,GO,"48,599998474121094",51,"31,799999237060547","49,70000076293945",36,"50,099998474121094",3,4
17,56,3507506,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE CATÓLICA DE PELOTAS",UCPEL,PELOTAS,RS,"50,599998474121094","46,79999923706055","31,5","40,400001525878906","36,29999923706055",42,3,2
17,56,3520442,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE CATÓLICA DE PERNAMBUCO",UNICAP,RECIFE,PE,"56,099998474121094",,"41,29999923706055",,45,,SC,
17,56,3524303,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE CATÓLICA DE SANTOS",UNISANTOS,SANTOS,SP,"43,70000076293945","51,70000076293945","29,5","49,5",33,50,3,4
17,56,3542602,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE COMUNITÁRIA REGIONAL DE CHAPECÓ",UNOCHAPECÓ,CHAPECÓ,SC,"51,599998474121094","57,099998474121094","33,599998474121094","46,70000076293945","38,099998474121094","49,29999923706055",3,4
17,578,2909802,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE CRUZEIRO DO SUL",UNICSUL,"SÃO PAULO",SP,"48,29999923706055","45,900001525878906","29,5","33,79999923706055","34,20000076293945","36,79999923706055",2,1
17,579,2501104,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DA AMAZÔNIA",UNAMA,BELÉM,PA,"42,5","52,900001525878906","28,899999618530273",42,"32,29999923706055","44,70000076293945",3,2
17,577,2707701,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DA REGIÃO DA CAMPANHA",URCAMP,BAGÉ,RS,"56,20000076293945","59,20000076293945","40,20000076293945","53,099998474121094","44,20000076293945","54,599998474121094",4,
