Ano,"Código da IES","Nome da IES","Sigla da IES","Organização Acadêmica","Categoria Administrativa","Código do Curso","Código da Área","Área de Enquadramento","Modalidade de Ensino","Código do Município","Município do Curso","Sigla da UF","Concluintes Inscritos","Concluintes Participantes","Nota Bruta - FG","Nota Bruta - CE","Nota Contínua do Enade","Concluintes Participantes com nota no Enem","Percentual de Concluintes participantes com nota no Enem","Nota Bruta - IDD","Nota Padronizada - IDD","Nota Bruta - Organização Didático-Pedagógica","Nota Padronizada - Organização Didático-Pedagógica","Nota Bruta - Infraestrutura e Instalações Físicas","Nota Padronizada - Infraestrutura e Instalações Físicas","Nota Bruta - Oportunidades de Ampliação da Formação","Nota Padronizada - Oportunidades de Ampliação da Formação","Nr. de Docentes","Nota Bruta - Mestres","Nota Padronizada - Mestres","Nota Bruta - Doutores","Nota Padronizada - Doutores","Nota Bruta - Regime de Trabalho","Nota Padronizada - Regime de Trabalho","CPC Contínuo","CPC Faixa",Obs
2015,437,"UNIVERSIDADE PARANAENSE",UNIPAR,Universidade,Privada,48929,2,DIREITO,"Educação Presencial",4128104,UMUARAMA,PR,121,119,"62,44621848739495","49,607563025210084","3,3498153686523438",78,"0,6554622054100037","0,9130570292472839","2,9847530811947447","5,2519307136535645","3,278260247342979","4,86122989654541","3,1562018672886327","4,7578229904174805","3,2970387230035954",39,"0,6666666666666666","3,03030303030303","0,1794871794871795","1,0569800569800567","0,46153846153846156","2,0384615384615388","2,7394365833432253",3,
2015,437,"UNIVERSIDADE PARANAENSE",UNIPAR,Universidade,Privada,52458,2,DIREITO,"Educação Presencial",4108403,"FRANCISCO BELTRAO",PR,28,27,"64,85555555555555","47,76296296296296","3,254502296447754",20,"0,7407407164573669","2,1219396591186523","3,6454465220781227","5,360708236694336","3,528620192649072","5,082884311676025","3,515085539669267","4,919047832489014","3,5180697522527664",18,"0,7777777777777778","3,686868686868687","0,2222222222222222","1,3086419753086416","0,4444444444444444","1,9444444444444444","3,0738040584001376",4,
2015,439,"FACULDADE DOUTOR FRANCISCO MAEDA",FAFRAM,Faculdade,Privada,67953,2,DIREITO,"Educação Presencial",3524105,ITUVERAVA,SP,70,64,"59,517187500000006","36,75000000000001","1,8906241655349731",42,"0,65625","-0,025041548535227776","2,472051879334577","5,242162227630615","3,2557773155932623","5,2727274894714355","3,822463205859577","4,727901935577393","3,2560184840469257",20,1,5,"0,15","0,8833333333333332","0,55","2,525","2,456924911937744",3,
2015,440,"FACULDADE DE DIREITO DE ITÚ",FADITU,Faculdade,Privada,9096,2,DIREITO,"Educação Presencial",3523909,ITU,SP,119,115,"58,97130434782605","38,046956521739126","2,003909111022949",67,"0,582608699798584","-0,1571407914161682","2,399855372278814","4,592608451843262","1,7607786868918671","4,146701812744141","1,9992997474612948","3,2866458892822266","1,2801300091004277",31,"0,8709677419354839","4,237536656891495","0,2903225806451613","1,7096774193548385","0,25806451612903225","0,9193548387096773","2,147976316692954",3,
2015,441,"UNIVERSIDADE DO CONTESTADO",UNC,Universidade,Privada,21024,2,DIREITO,"Educação Presencial",4204301,CONCORDIA,SC,94,90,"56,77333333333332","36,97333333333333","1,803344488143921",45,"0,5","0,05116654187440872","2,5137020645814707","5,925763130187988","4,829138059534005","5,89700174331665","4,83323412445657","5,8538498878479","4,799635656026709",22,"0,5454545454545454","2,314049586776859","0,09090909090909091","0,5353535353535352","0,8636363636363636","4,25","2,5369093216321406",3,
2015,441,"UNIVERSIDADE DO CONTESTADO",UNC,Universidade,Privada,21025,2,DIREITO,"Educação Presencial",4203808,CANOINHAS,SC,59,55,"61,97818181818184","43,227272727272705","2,6654350757598877",22,"0,4000000059604645","1,2077689170837402","3,145822656050514","5,107343673706055","2,945481908571094","4,772529602050781","3,0125860164123135","4,51127815246582","2,9590383343020363",21,"0,7142857142857143","3,311688311688312","0,19047619047619047","1,1216931216931214","0,9523809523809523","4,738095238095238","2,8516290815783902",3,
2015,441,"UNIVERSIDADE DO CONTESTADO",UNC,Universidade,Privada,21026,2,DIREITO,"Educação Presencial",4210100,MAFRA,SC,75,68,"59,09264705882352","40,5044117647059","2,265132427215576",29,"0,4264705777168274","0,5878694653511047","2,8070275640815483","5,051669597625732","2,8173436843056603","4,627251148223877","2,777363699742211","4,174217700958252","2,496945659509071",26,"0,8076923076923077","3,8636363636363633","0,11538461538461539","0,6794871794871794","0,9615384615384616","4,788461538461539","2,5989091552498382",3,
2015,441,"UNIVERSIDADE DO CONTESTADO",UNC,Universidade,Privada,21027,2,DIREITO,"Educação Presencial",4204806,CURITIBANOS,SC,35,31,"44,59354838709678","32,832258064516125","0,8805588483810425",6,"0,19354838132858276",,"0,8805588483810425","5,028564929962158","2,764166491344576","4,547061443328857","2,6475274600134178","3,8812410831451416","2,095289670586216",18,"0,7777777777777778","3,686868686868687","0,16666666666666666","0,9814814814814812","0,7777777777777778","3,777777777777778","1,5834491752964497",2,
2015,441,"UNIVERSIDADE DO CONTESTADO",UNC,Universidade,Privada,39227,2,DIREITO,"Educação Presencial",4213609,"PORTO UNIAO",SC,35,35,"58,968571428571416","37,35142857142856","1,9312493801116943",12,"0,34285715222358704","-0,27782920002937317","2,3338952550672016","5,791699409484863","4,520579959988153","5,759523868560791","4,610641831249175","5,712924957275391","4,606434769295558",18,"0,6666666666666666","3,03030303030303","0,16666666666666666","0,9814814814814812","0,9444444444444444","4,694444444444445","2,614427955918101",3,
2015,446,"UNIVERSIDADE DE CRUZ ALTA",UNICRUZ,Universidade,Privada,9227,2,DIREITO,"Educação Presencial",4306106,"CRUZ ALTA",RS,131,105,"60,75809523809525","39,745714285714286","2,253110408782959",70,"0,6666666865348816","0,14726726710796356","2,566224217896471","4,891291618347168","2,4482212682212885","4,315415859222412","2,2724669503191284","4,461402416229248","2,8906612456767085",34,"0,9411764705882353","4,652406417112299","0,3235294117647059","1,9052287581699343","0,6176470588235294","2,897058823529412","2,570301238568446",3,
2015,448,"CENTRO UNIVERSITÁRIO RITTER DOS REIS",UNIRITTER,"Centro Universitário",Privada,9263,2,DIREITO,"Educação Presencial",4304606,CANOAS,RS,345,333,"57,02192192192191","42,76726726726729","2,4177188873291016",94,"0,282282292842865","-0,32855039834976196","2,3061744803484916","5,120022296905518","2,974662747792671","4,899587631225586","3,2183073961954745","4,507326602935791","2,953620961591174",58,"0,9655172413793104","4,7962382445141065","0,5344827586206896","3,1475095785440605","0,8275862068965517","4,051724137931035","2,88428406098679",3,
2015,448,"CENTRO UNIVERSITÁRIO RITTER DOS REIS",UNIRITTER,"Centro Universitário",Privada,64587,2,DIREITO,"Educação Presencial",4314902,"PORTO ALEGRE",RS,288,256,"58,51445312500001","45,066406249999986","2,717686653137207",66,"0,2578125","0,5275565981864929","2,774064632236983","5,036141872406006","2,78160541478024","4,635864734649658","2,7913100744491204","4,379051208496094","2,7777619432410745",59,"0,9830508474576272","4,899845916795069","0,5084745762711864","2,9943502824858745","0,847457627118644","4,161016949152543","3,060807167641338",4,
2015,449,"UNIVERSIDADE LUTERANA DO BRASIL",ULBRA,Universidade,Privada,9292,2,DIREITO,"Educação Presencial",4304606,CANOAS,RS,104,91,"50,10549450549452","35,67032967032968","1,3987212181091309",25,"0,2747252881526947","-0,489368200302124","2,2182823522777015","5,745199203491211","4,41355611256216","5,61528205871582","4,37709795892212","5,6440348625183105","4,511989965668619",43,"0,7441860465116279","3,488372093023256","0,18604651162790697","1,0956072351421187","0,9302325581395349","4,616279069767442","2,4910043449296255",3,
2015,449,"UNIVERSIDADE LUTERANA DO BRASIL",ULBRA,Universidade,Privada,9310,2,DIREITO,"Educação Presencial",4309209,GRAVATAI,RS,98,95,"60,34631578947369","38,68842105263159","2,1262311935424805",19,"0,20000000298023224","1,8409932851791382","3,491900245611601","5,646053791046143","4,1853652203335","5,310667991638184","3,883893187940215","5,342735767364502","4,098924285107167",32,"0,65625","2,96875","0,15625","0,9201388888888888","0,78125","3,796875","2,903424191055592",3,
2015,449,"UNIVERSIDADE LUTERANA DO BRASIL",ULBRA,Universidade,Privada,9314,2,DIREITO,"Educação Presencial",4321501,TORRES,RS,60,56,"60,671428571428564","40,11071428571427","2,2876904010772705",23,"0,4107142984867096","0,7496197819709778","2,8954293415667047","5,904502868652344","4,780205910993887","5,903273582458496","4,8433889443480656","5,936224460601807","4,912566990713198",28,"0,6785714285714286","3,10064935064935","0,17857142857142858","1,0515873015873014","0,8214285714285714","4,017857142857143","2,8860634973246575",3,
2015,449,"UNIVERSIDADE LUTERANA DO BRASIL",ULBRA,Universidade,Privada,52863,2,DIREITO,"Educação Presencial",4304705,CARAZINHO,RS,28,26,"63,04615384615385","39,23076923076923","2,2916040420532227",5,"0,19230769574642181",,"2,2916040420532227","5,088998794555664","2,903259739759462","4,697381019592285","2,8909119264510936","4,485890865325928","2,924233659449975",13,"0,6153846153846154","2,727272727272727","0,15384615384615385","0,905982905982906","0,6923076923076923","3,3076923076923075","2,2842979549398494",3,
2015,449,"UNIVERSIDADE LUTERANA DO BRASIL",ULBRA,Universidade,Privada,52929,2,DIREITO,"Educação Presencial",4318408,"SAO JERONIMO",RS,49,39,"59,705128205128204","39,782051282051285","2,2144668102264404",12,"0,3076923191547394","1,836398959159851","3,4893892979056633","5,548047065734863","3,959795105270627","5,172443389892578","3,660091858927293","4,988809585571289","3,613709554952405",25,"0,72","3,3454545454545452","0,16","0,9422222222222221","0,88","4,34","2,9522540052701665",4,
2015,449,"UNIVERSIDADE LUTERANA DO BRASIL",ULBRA,Universidade,Privada,53037,2,DIREITO,"Educação Presencial",4303004,"CACHOEIRA DO SUL",RS,39,36,"57,71111111111111","36,15555555555555","1,7558350563049316",17,"0,4722222089767456","-1,0495226383209229","1,912139841883525","4,797531604766846","2,2324252911142377","4,084807395935059","1,899085657021402","3,7801802158355713","1,9567403798488903",15,"0,7333333333333333","3,424242424242424","0,26666666666666666","1,57037037037037","0,8","3,9000000000000004","2,1165943824748177",3,
2015,449,"UNIVERSIDADE LUTERANA DO BRASIL",ULBRA,Universidade,Privada,53045,2,DIREITO,"Educação Presencial",4309308,GUAIBA,RS,74,68,"56,28529411764706","36,04852941176471","1,6872119903564453",22,"0,3235294222831726","1,4354262351989746","3,27024474065259","5,223097801208496","3,211899052668073","4,810836315155029","3,074608935592979","4,676295280456543","3,1852683939807354",39,"0,6410256410256411","2,878787878787879","0,10256410256410256","0,6039886039886039","0,8717948717948718","4,294871794871796","2,5849054090017343",3,
2015,449,"UNIVERSIDADE LUTERANA DO BRASIL",ULBRA,Universidade,Privada,59538,2,DIREITO,"Educação Presencial",4316907,"SANTA MARIA",RS,39,38,"58,571052631578944","34,10263157894736","1,5763524770736694",18,"0,4736842215061188","-0,06560031324625015","2,449885203138927","5,837528705596924","4,62605965604385","5,803628444671631","4,6820521491267675","5,752005100250244","4,66001165058724",20,"0,9","4,409090909090909","0,1","0,5888888888888889","0,75","3,6250000000000004","2,5611778409528183",3,
2015,450,"CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ",CEULJI/ULBRA,"Centro Universitário",Privada,9412,2,DIREITO,"Educação Presencial",1100122,JI-PARANA,RO,168,150,"55,01133333333335","37,602","1,7979124784469604",61,"0,40666666626930237","0,2626664638519287","2,62929360981921","4,785871982574463","2,205589762111794","4,219754695892334","2,117580662221182","4,387024402618408","2,7886927854153636",23,"0,391304347826087","1,4031620553359683","0,08695652173913043","0,5120772946859903","0,9565217391304348","4,760869565217392","2,1599648097753437",3,
2015,451,"CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM",CEULS,"Centro Universitário",Privada,9423,2,DIREITO,"Educação Presencial",1506807,SANTAREM,PA,54,50,"58,074000000000005","34,501999999999995","1,597979187965393",34,"0,6800000071525574","0,6897746920585632","2,86272206511389","5,737853527069092","4,396649465895931","5,5070037841796875","4,201783134799771","5,447888374328613","4,243083142060483",18,"0,5555555555555556","2,3737373737373737",0,0,"0,8333333333333334","4,083333333333334","2,4517438086469383",3,
2015,452,"CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS",CEULM/ULBRA,"Centro Universitário",Privada,56318,2,DIREITO,"Educação Presencial",1302603,MANAUS,AM,159,132,"55,824242424242435","32,288636363636364","1,2764430046081543",26,"0,19696970283985138",,"1,2764430046081543","5,462189674377441","3,762187628987947","5,37002420425415","3,9799976375162416","5,08131217956543","3,740525889805266",28,"0,5357142857142857","2,256493506493506","0,03571428571428571","0,21031746031746015","0,9285714285714286","4,607142857142858","1,8230411001498705",2,
2015,453,"CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS",CEULP,"Centro Universitário",Privada,48589,2,DIREITO,"Educação Presencial",1721000,PALMAS,TO,127,115,"53,67913043478261","31,923478260869565","1,1519074440002441",52,"0,4521739184856415","-0,2610616981983185","2,34305923691791","5,41104793548584","3,6444809319255334","5,225696086883545","3,746314023502853","4,781076431274414","3,3289180035174026",38,"0,7631578947368421","3,6004784688995217","0,3157894736842105","1,8596491228070169","0,9210526315789473","4,565789473684211","2,4857444069936427",3,
2015,457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP","UNIAN - SP",Universidade,Privada,5737,2,DIREITO,"Educação Presencial",3547809,"SANTO ANDRE",SP,119,64,"58,4609375","38,54062499999999","2,0348355770111084",20,"0,3125","1,009659767150879","3,0375496006641933","5,184380054473877","3,122787141641922","4,242767333984375","2,1548407369405216","3,53318452835083","1,6181218994497184",30,"0,6666666666666666","3,03030303030303","0,26666666666666666","1,57037037037037","0,5","2,25","2,484091878419385",3,
2015,457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP","UNIAN - SP",Universidade,Privada,44502,2,DIREITO,"Educação Presencial",3550308,"SAO PAULO",SP,116,83,"55,151807228915665","33,599999999999994","1,386130690574646",16,"0,1927710771560669",,"1,386130690574646","5,048912048339844","2,8109969697538393","4,7391357421875","2,9585175646035076","4,000775337219238","2,2591650316599576",24,"0,9583333333333334","4,753787878787879","0,5416666666666666","3,1898148148148135","0,75","3,6250000000000004","2,2844829697005804",3,
2015,457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP","UNIAN - SP",Universidade,Privada,44504,2,DIREITO,"Educação Presencial",3548708,"SAO BERNARDO DO CAMPO",SP,129,84,"49,63928571428572","30,828571428571422","0,8748967051506042",25,"0,2976190447807312","-1,0642340183258057","1,9040995970860601","5,005480766296387","2,7110364899321224","4,567958354949951","2,6813619332837675","3,8860621452331543","2,101899100632454",12,1,5,"0,3333333333333333","1,9629629629629624","0,8333333333333334","4,083333333333334","2,207051955379595",3,
2015,457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP","UNIAN - SP",Universidade,Privada,44506,2,DIREITO,"Educação Presencial",3534401,OSASCO,SP,113,86,"50,4046511627907","32,777906976744184","1,1090726852416992",21,"0,24418604373931885","-1,4724715948104858","1,680984563053141","4,57361364364624","1,7170606557364456","3,7112205028533936","1,2942060471863668","3,308015823364258","1,30942709796371",20,"0,9","4,409090909090909","0,3","1,7666666666666664","0,95","4,7250000000000005","1,986441481287402",3,
2015,457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP","UNIAN - SP",Universidade,Privada,44931,2,DIREITO,"Educação Presencial",3550308,"SAO PAULO",SP,97,47,"53,234042553191486","29,519148936170215","0,8831787705421448",14,"0,2978723347187042","-0,9432417750358582","1,9702257697716088","4,964355945587158","2,616384510592363","4,446506023406982","2,4847168146307226","4,185616970062256","2,5125734756096962",127,"0,7322834645669292","3,418038654259127","0,1889763779527559","1,1128608923884513","0,6929133858267716","3,3110236220472444","1,9211025940259434",2,
2015,457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP","UNIAN - SP",Universidade,Privada,55100,2,DIREITO,"Educação Presencial",3550308,"SAO PAULO",SP,95,83,"55,31807228915661","33,22289156626506","1,353495478630066",18,"0,21686747670173645","-0,47528934478759766","2,2259769019914173","5,323702335357666","3,443448227194602","5,048069953918457","3,4587171404373063","4,7133893966674805","3,2361225339497732",18,"0,9444444444444444","4,671717171717171","0,6111111111111112","3,5987654320987645","0,9444444444444444","4,694444444444445","2,80416548486015",3,
2015,457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP","UNIAN - SP",Universidade,Privada,107186,2,DIREITO,"Educação Presencial",3550308,"SAO PAULO",SP,101,58,"52,165517241379305","36,10172413793103","1,5267367362976074",9,"0,1551724076271057",,"1,5267367362976074","4,07952880859375","0,5798859083950582","3,3009469509124756","0,6299265699901256","2,65431809425354","0,4132408773620434",64,"0,640625","2,8764204545454546","0,28125","1,6562499999999996","0,8125","3,9687500000000004","1,6868492826177799",2,
2015,457,"UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP","UNIAN - SP",Universidade,Privada,116112,2,DIREITO,"Educação Presencial",3550308,"SAO PAULO",SP,101,66,"52,43333333333334","30,165151515151507","0,918294370174408",15,"0,22727273404598236","-2,804253578186035","0,9531226520945004","5,164300918579102","3,0765734457984766","4,52672815322876","2,614605553998581","4,321651935577393","2,699070469840557",15,1,5,"0,7333333333333333","4,318518518518517","0,8666666666666667","4,266666666666667","2,288979627926563",3,
2015,458,"UNIVERSIDADE IBIRAPUERA",UNIB,Universidade,Privada,88776,2,DIREITO,"Educação Presencial",3550308,"SAO PAULO",SP,68,58,"50,77758620689656","30,15689655172413","0,8507079482078552",25,"0,43103447556495667","-1,1969022750854492","1,8315921055491393","5,359935283660889","3,526841181013501","4,923259258270264","3,2566344488734575","4,641927242279053","3,1381515678512044",23,"0,8695652173913043","4,229249011857707","0,5217391304347826","3,072463768115941","0,8260869565217391","4,043478260869565","2,3983215374716718",3,
2015,466,"UNIVERSIDADE ANHEMBI MORUMBI",UAM,Universidade,Privada,93061,2,DIREITO,"Educação Presencial",3550308,"SAO PAULO",SP,77,50,"61,96799999999998","43,84799999999999","2,729771852493286",14,"0,2800000011920929","3,5595476627349854","4,431145774495891","5,233706951141357","3,2363168379116276","5,124298572540283","3,5821399316114992","4,873456954956055","3,455566986202533",52,"0,9615384615384616","4,772727272727273","0,5961538461538461","3,5106837606837598","0,7115384615384616","3,413461538461539","3,745642050592954",4,
2015,466,"UNIVERSIDADE ANHEMBI MORUMBI",UAM,Universidade,Privada,120916,2,DIREITO,"Educação Presencial",3550308,"SAO PAULO",SP,99,71,"60,533802816901414","46,17605633802816","2,9148108959198",25,"0,35211268067359924","0,70595782995224","2,871566673180102","5,346255302429199","3,495355638254172","5,16287899017334","3,644606009510155","5,223748683929443","3,9357990670508887",52,"0,9615384615384616","4,772727272727273","0,5961538461538461","3,5106837606837598","0,7115384615384616","3,413461538461539","3,271354189759563",4,
2015,472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY",UNIGRANRIO,Universidade,Privada,9732,2,DIREITO,"Educação Presencial",3301702,"DUQUE DE CAXIAS",RJ,295,262,"57,925190839694665","39,35954198473279","2,098665237426758",102,"0,3893129825592041","-0,03935372084379196","2,464229814449695","4,370499610900879","1,249577882572282","3,9679512977600098","1,7098823622058188","3,493959665298462","1,56434661431856",45,"0,7111111111111111","3,2929292929292933","0,37777777777777777","2,2246913580246908","0,9777777777777777","4,877777777777778","2,447041341210655",3,
2015,472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY",UNIGRANRIO,Universidade,Privada,66354,2,DIREITO,"Educação Presencial",3304557,"RIO DE JANEIRO",RJ,96,77,"56,69090909090909","44,779220779220786","2,614243268966675",22,"0,2857142984867096","1,3937455415725708","3,247464894032273","4,857563495635986","2,370593365680396","4,610532283782959","2,750293959376088","3,954907178878784","2,196282127775603",42,"0,6428571428571429","2,8896103896103895","0,38095238095238093","2,243386243386243","0,9761904761904762","4,869047619047619",,"Curso não reconhecido até 31/12/2015",
2015,480,"CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS",UNIFESO,"Centro Universitário",Privada,20627,2,DIREITO,"Educação Presencial",3305802,TERESOPOLIS,RJ,113,104,"58,448076923076925","36,954807692307696","1,8689029216766357",37,"0,35576921701431274","-0,5884193778038025","2,1641476814088705","5,061125755310059","2,8391077680471732","5,225628852844238","3,7462051639571445","4,285489559173584","2,6494936975892722",49,"0,7755102040816326","3,673469387755102","0,22448979591836735","1,3219954648526075","0,9387755102040817","4,663265306122449","2,4212673778382663",3,
2015,481,"UNIVERSIDADE GUARULHOS",UNG,Universidade,Privada,9831,2,DIREITO,"Educação Presencial",3518800,GUARULHOS,SP,127,119,"57,46470588235294","34,854621848739484","1,6102066040039063",30,"0,2521008551120758","-0,4491744637489319","2,2402495287835915","5,203794956207275","3,1674720508053245","4,928458213806152","3,265052148354715","4,687760829925537","3,2009870770786826",40,"0,65","2,931818181818182","0,325","1,9138888888888885","0,525","2,3875000000000006","2,2729985409998372",3,
2015,482,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE",UNESC,Universidade,Privada,17936,2,DIREITO,"Educação Presencial",4204608,CRICIUMA,SC,269,225,"63,97111111111109","47,52488888888891","3,194026470184326",98,"0,4355555474758148","0,534124493598938","2,777654199422568","5,621021270751953","4,127750924323303","5,700181484222412","4,514559771225102","5,540548324584961","4,370115204317059",74,"0,4864864864864865","1,9656019656019659","0,12162162162162163","0,7162162162162161","0,47297297297297297","2,1013513513513518","2,6680003830321244",3,
2015,483,"CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO",UNIMESP,"Centro Universitário",Privada,9922,2,DIREITO,"Educação Presencial",3518800,GUARULHOS,SP,246,198,"54,948484848484846","36,824747474747475","1,7143056392669678",90,"0,4545454680919647","-0,03064541146159172","2,4689891870701905","5,240116596221924","3,2510691355089962","4,439491271972656","2,4733591353618265","4,839538097381592","3,4090659637526977",35,"0,6","2,6363636363636362","0,11428571428571428","0,673015873015873","0,6857142857142857","3,271428571428572","2,2037689308898405",3,
2015,489,"CENTRO UNIVERSITÁRIO DE VOLTA REDONDA",UNIFOA,"Centro Universitário",Privada,63028,2,DIREITO,"Educação Presencial",3306305,"VOLTA REDONDA",RJ,86,82,"58,87317073170733","39,99146341463415","2,2027828693389893",52,"0,6341463327407837","-0,9315085411071777","1,9766383614537757","4,716660022735596","2,046293043493817","4,922979831695557","3,2561820255132803","3,5862245559692383","1,69083707004793",42,"0,9761904761904762","4,859307359307358","0,5","2,9444444444444438",1,5,"2,6720467252802362",3,
2015,490,"CENTRO DE ENSINO SUPERIOR DE VALENÇA",CESVA,Faculdade,Privada,10003,2,DIREITO,"Educação Presencial",3306107,VALENCA,RJ,61,59,"64,47457627118644","47,554237288135596","3,217377185821533",36,"0,6101694703102112","1,259650707244873","3,174177731732588","5,992159843444824","4,981955268777271","5,99316930770874","4,988940333388149","5,983606338500977","4,977525126849348",21,1,5,"0,42857142857142855","2,5238095238095233",1,5,"3,6305408618410775",4,
2015,494,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,Universidade,Privada,10058,2,DIREITO,"Educação Presencial",4218707,TUBARAO,SC,269,197,"60,22233502538072","43,95786802030457","2,6708831787109375",90,"0,4568527936935425","-0,160292387008667","2,3981329233951683","5,075258731842041","2,871635914787867","4,9370245933532715","3,278922089763574","4,824965000152588","3,3890869912910846",131,"0,5877862595419847","2,5641915336571826","0,11450381679389313","0,6743002544529262","0,648854961832061","3,0687022900763354","2,361181206757995",3,
2015,494,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,Universidade,Privada,10064,2,DIREITO,"Educação Presencial",4201406,ARARANGUA,SC,77,69,"57,06086956521739","35,57101449275361","1,6686581373214722",30,"0,43478259444236755","-0,5308342576026917","2,195619811348733","5,312603950500488","3,4179044296511747","5,003852844238281","3,3871246179300165","4,671530723571777","3,1787364296840126",71,"0,6901408450704225","3,1690140845070425","0,11267605633802817","0,6635367762128326","0,8169014084507042","3,9929577464788735","2,244044439054659",3,
2015,494,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,Universidade,Privada,10078,2,DIREITO,"Educação Presencial",4211900,PALHOCA,SC,176,77,"60,00259740259739","42,353246753246744","2,494652032852173",35,"0,4545454680919647","-1,6513175964355469","1,5832394410023194","5,01769495010376","2,7391483857033316","4,723503112792969","2,933206562146062","4,435484886169434","2,855129634846068",89,"0,7528089887640449","3,5393258426966288","0,1348314606741573","0,794007490636704","0,6853932584269663","3,2696629213483153","2,1063141897263273",3,
2015,494,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,Universidade,Privada,39246,2,DIREITO,"Educação Presencial",4205407,FLORIANOPOLIS,SC,293,199,"58,97336683417085","40,32613065326633","2,241729497909546",80,"0,402010053396225","-0,4406873285770416","2,2448880225475025","4,834510803222656","2,3175357978077007","4,17835807800293","2,05055483625903","4,142178535461426","2,4530215989545203",118,"0,7033898305084746","3,2473035439137137","0,13559322033898305","0,7984934086629001","0,6610169491525424","3,135593220338983","2,1702164427143145",3,
2015,494,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,Universidade,Privada,92211,2,DIREITO,"Educação Presencial",4207007,ICARA,SC,77,65,"57,23692307692307","35,86923076923078","1,7068594694137573",14,"0,2153846174478531","-1,013169765472412","1,9320078621981471","5,443295955657959","3,7187022631420508","5,195742130279541","3,697815165756029","5,094725131988525","3,758914362954035",72,"0,7361111111111112","3,4406565656565657","0,18055555555555555","1,0632716049382716","0,7638888888888888","3,7013888888888893","2,2704850825810587",3,
2015,494,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,Universidade,Privada,120458,2,DIREITO,"Educação a Distância",4218707,TUBARAO,SC,133,122,"67,34754098360654","49,962295081967184","3,584336519241333",12,"0,09836065769195557",,"3,584336519241333","5,587185382843018","4,049874991782635","5,634062767028809","4,407506058689964","4,875676155090332","3,4586093963143174",58,"0,8793103448275862","4,286833855799372","0,1724137931034483","1,0153256704980842","0,8103448275862069","3,956896551724138","3,3525448789477625",4,
2015,494,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,Universidade,Privada,1315419,2,DIREITO,"Educação Presencial",4202800,"BRACO DO NORTE",SC,24,20,"60,49000000000001","34,25","1,6690564155578613",6,"0,30000001192092896","-0,8999335169792175","1,9938951329728583","4,960923671722412","2,6084848648472465","4,718319416046143","2,924813568377305","4,2653679847717285","2,6219080461287945",55,"0,8","3,8181818181818183","0,18181818181818182","1,0707070707070705","0,8181818181818182",4,"2,1860690210573983",3,
2015,496,"UNIVERSIDADE DE FRANCA",UNIFRAN,Universidade,Privada,10160,2,DIREITO,"Educação Presencial",3516200,FRANCA,SP,125,122,"62,56311475409838","40,93278688524591","2,4496731758117676",75,"0,6147540807723999","0,2483207732439041","2,6214532261000127","5,197783946990967","3,153637244711556","4,9208455085754395","3,2527263139771794","3,964128255844116","2,208923753633291",20,1,5,"0,2","1,1777777777777778","0,8","3,9000000000000004","2,7059921338570825",3,
2015,502,"CENTRO UNIVERSITÁRIO MONTE SERRAT",UNIMONTE,"Centro Universitário",Privada,19480,2,DIREITO,"Educação Presencial",3548500,SANTOS,SP,57,44,"56,82727272727271","38,474999999999994","1,9621548652648926",17,"0,3863636255264282","0,5462632179260254","2,784288404717131","4,392042636871338","1,299160835492347","4,261212348937988","2,184705311033339","3,759312152862549","1,9281313306595773",28,1,5,"0,5","2,9444444444444438","0,7142857142857143","3,4285714285714293","2,6956170499935803",3,
