"Ano Enade","Código IES",IES,"Sigla IES","Código Área","Código Área Agrupamento","Área Enquadramento","Código UF","Sigla UF","Código Município",Município,"Categoria Administrativa","Organização Acadêmica","Número Cursos Unidade","Número Concluintes Inscritos","Número de Concluintes Participantes","Média FG Conc","Média CE Conc","Nota Enade Concluintes","Conceito Enade Faixa","Número Ingressantes Inscritos","Número Ingressantes Participantes no  Enem","Nota Enem Ingressantes","Nota IDD","Proporção de respostas sobre infraestrutura","Nota de Infraestrutura","Proporção de respostas sobre plano ensino","Nota de Organização Pedagógica","Número docentes","Proporção Docentes Mestres","Nota Mestrado","Proporção Docentes Doutores","Nota Doutorado","Proporção Docentes Parc Integral","Nota Regime","CPC Contínuo","CPC Faixa"
2011,1185,"CENTRO UNIVERSITÁRIO JORGE AMADO",UNIJORGE,4004,4004,"COMPUTAÇÃO (BACHARELADO)",29,BA,290502127408,SALVADOR,PRIVADA,"CENTROS UNIVERSITÁRIOS",1,31,30,"48,8833333333333","19,52","1,37870240211487",2,56,21,"52,3435707092285","1,99808478355408","0,964285731315613","4,64285707473755","0,803571403026581","3,0357141494751",18,"0,777777791023254","3,77192997932434","0,222222223877907","1,11111116409302","0,666666686534882","3,33333349227905","2,25052452087402",3
2011,1196,"CENTRO UNIVERSITÁRIO DE MARINGÁ - CEUMAR",CESUMAR,4004,4004,"COMPUTAÇÃO (BACHARELADO)",41,PR,410300915200,MARINGÁ,PRIVADA,"CENTROS UNIVERSITÁRIOS",1,25,20,"52,975","22,835","1,83039712905884",2,124,47,"54,2314910888672","1,96559822559357","0,925000011920929","4,25","0,899999976158142","3,99999976158142",22,"0,818181812763214","3,99521541595459","0,272727280855179","1,36363637447357","0,727272748947144","3,63636374473572","2,44970273971558",3
2011,1230,"CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL",UNIPINHAL,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,350703015186,"ESPÍRITO SANTO DO PINHAL",PRIVADA,"CENTROS UNIVERSITÁRIOS",1,33,25,"34,76","18,476","0,813015758991241",1,,,,,"0,875","3,75","0,717391312122345","2,17391324043274",10,"0,300000011920929","1,13157904148102",0,0,"0,300000011920929","1,5",,SC
2011,1233,"CENTRO UNIVERSITÁRIO CÂNDIDO RONDON",UNIRONDON,4004,4004,"COMPUTAÇÃO (BACHARELADO)",51,MT,510401703403,CUIABÁ,PRIVADA,"CENTROS UNIVERSITÁRIOS",1,28,18,"46,8055555555556","24,6055555555556","1,796013712883",2,45,41,"53,178596496582","2,34073519706726","0,970588207244873","4,70588207244873","0,911764681339264","4,11764669418335",25,"0,519999980926514","2,34736824035645","0,239999994635582","1,19999992847443","0,519999980926514","2,59999990463257","2,39127731323242",3
2011,1255,"FACULDADE BOA VIAGEM",FBV,4004,4004,"COMPUTAÇÃO (BACHARELADO)",26,PE,260501711606,RECIFE,PRIVADA,FACULDADES,1,13,13,"62,6538461538462","32,0153846153846","3,02678203582764",4,,,,,"0,807692289352417","3,07692289352417","0,923076927661896","4,23076915740967",18,"0,833333313465118","4,07894706726074","0,0555555559694767","0,277777761220932","0,666666686534882","3,33333349227905",,SC
2011,1258,"FACULDADE DE CIÊNCIAS APLICADAS DE CASCAVEL",FACIAP,4004,4004,"COMPUTAÇÃO (BACHARELADO)",41,PR,410602304808,CASCAVEL,PRIVADA,FACULDADES,1,18,18,"45,5277777777778","22,6222222222222","1,56437611579895",2,31,16,"54,2935943603516","1,94555342197418","0,972222208976746","4,72222185134888","0,611111104488373","1,11111104488373",12,"0,833333313465118","4,07894706726074","0,75","3,75","0,25","1,25","2,39348983764648",3
2011,1270,"CENTRO UNIVERSITÁRIO DO INSTITUTO DE ENSINO SUPERIOR COC",COC,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,350201443402,"RIBEIRÃO PRETO",PRIVADA,"CENTROS UNIVERSITÁRIOS",1,35,29,"48,5344827586207","29,0827586206896","2,28079223632812",3,49,35,"57,7462844848633","2,56111097335815","0,928571403026581","4,2857141494751","0,814814805984497","3,14814805984497",16,1,5,"0,375","1,875","0,5","2,5","2,75383687019348",3
2011,1273,"FACULDADE CAMPO LIMPO PAULISTA",FACCAMP,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,351204709601,"CAMPO LIMPO PAULISTA",PRIVADA,FACULDADES,1,19,18,"53,3055555555556","28,3555555555556","2,3687207698822",3,33,15,"51,6425018310547","3,52697348594666",1,5,"0,916666686534882","4,16666698455811",12,"0,666666686534882","3,15789484977722","0,5","2,5","0,5","2,5","3,19502711296082",4
2011,1292,"FACULDADES ADAMANTINENSES INTEGRADAS",FAI,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,350803500105,ADAMANTINA,PÚBLICA,FACULDADES,1,34,15,"54,2666666666667","26,9266666666667","2,2639172077179",3,36,26,"51,9414405822754","3,55221819877625",1,5,"0,928571403026581","4,2857141494751",16,"0,875","4,30921077728271","0,25","1,25",0,0,"2,90317916870117",3
2011,1310,"FACULDADE DE AMERICANA",FAM,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,350703201608,AMERICANA,PRIVADA,FACULDADES,1,14,11,"45,1363636363636","23,3","1,61621582508087",2,49,21,"52,2427368164062","2,28323936462402","0,954545438289642","4,54545450210571","0,727272748947144","2,27272748947144",13,"0,846153855323792","4,14979791641235","0,307692319154739","1,53846156597137","0,538461565971375","2,69230771064758","2,37766766548157",3
2011,1312,"FACULDADES INTEGRADAS DE RONDONÓPOLIS",UNIR,4004,4004,"COMPUTAÇÃO (BACHARELADO)",51,MT,510502107602,RONDONÓPOLIS,PRIVADA,FACULDADES,1,1,1,,,,SC,,,,,,0,,0,0,,0,,0,,0,,SC
2011,1362,"FACULDADE UBAENSE OZANAM COELHO",FAGOC,4004,4004,"COMPUTAÇÃO (BACHARELADO)",31,MG,311206469901,UBÁ,PRIVADA,FACULDADES,1,37,33,"56,7424242424242","28,3121212121212","2,4779577255249",3,47,31,"55,252498626709","3,19775938987732","0,969696998596191","4,69696998596191","0,939393937587738","4,39393949508667",17,"0,823529422283173","4,02476787567139","0,176470592617989","0,882352948188782","0,647058844566345","3,23529410362244","2,97348308563232",4
2011,1365,"CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO",UNASP,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,351506150308,"SÃO PAULO",PRIVADA,"CENTROS UNIVERSITÁRIOS",1,49,30,"50,85","26,39","2,09992551803589",3,56,21,"52,0491676330566","3,27664542198181","0,948275864124298","4,48275852203369","0,866666674613953","3,66666674613953",23,"0,739130437374115","3,55835247039795","0,304347813129425","1,52173912525177","0,652173936367035","3,26086974143982","2,91772031784058",3
2011,1366,"FACULDADE BARDDAL",FB-SI,4004,4004,"COMPUTAÇÃO (BACHARELADO)",42,SC,420501605407,FLORIANÓPOLIS,PRIVADA,FACULDADES,1,10,7,"35,3571428571429","17,5857142857143","0,74766081571579",1,17,12,"56,2825012207031","0,664992928504944","0,800000011920929",3,"0,699999988079071",2,16,"0,6875","3,27302646636963","0,0625","0,3125",0,0,"1,04963171482086",2
2011,1385,"FACULDADES INTEGRADAS IPEP",FIPEP,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,350703209502,CAMPINAS,PRIVADA,FACULDADES,1,8,8,"39,8125","19,225","1,05126118659973",2,12,4,"55,7418746948242","1,2573117017746",1,5,"0,5",0,11,"0,636363625526428","2,9904305934906","0,0909090936183929","0,454545438289642","0,0909090936183929","0,45454540848732","1,35186636447906",2
2011,1385,"FACULDADES INTEGRADAS IPEP",FIPEP,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,351506150308,"SÃO PAULO",PRIVADA,FACULDADES,1,11,9,"46,2777777777778","17,9888888888889","1,1464638710022",2,,,,,"0,4375",0,"0,5625","0,625000059604645",8,"0,375","1,54605269432068",0,0,0,0,,SC
2011,1388,"FACULDADE SUMARÉ",ISES,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,351506150308,"SÃO PAULO",PRIVADA,FACULDADES,1,23,19,"50,7631578947368","26,1842105263158","2,07739996910095",3,2,0,,"2,07739996910095","0,944444417953491","4,44444417953491","0,888888895511627","3,88888907432556",23,"0,47826087474823","2,1167049407959",0,0,"0,47826087474823","2,39130425453186","2,1056706905365",3
2011,1395,"FACULDADE DE CALDAS NOVAS",UNICALDAS,4004,4004,"COMPUTAÇÃO (BACHARELADO)",52,GO,520501504508,"CALDAS NOVAS",PRIVADA,FACULDADES,1,11,8,"28,5","13,1625","0,1520064920187",1,,,,,"0,642857134342194","1,42857134342194","0,375",0,4,0,0,0,0,"0,25","1,25",,SC
2011,1412,"FACULDADE ANHAGUERA DE JUNDIAÍ",,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,351204725904,JUNDIAÍ,PRIVADA,FACULDADES,1,39,27,"48,0185185185185","21,6888888888889","1,55738055706024",2,69,40,"53,6830635070801","2,17915368080139",1,5,"0,944444417953491","4,44444417953491",9,1,5,"0,333333343267441","1,66666674613953","0,555555582046509","2,77777791023254","2,61584663391113",3
2011,1422,"CENTRO UNIVERSITÁRIO DO NORTE",UNINORTE,4004,4004,"COMPUTAÇÃO (BACHARELADO)",13,AM,130300702603,MANAUS,PRIVADA,"CENTROS UNIVERSITÁRIOS",1,5,5,"64,2","37,98","3,64763426780701",,335,189,"49,440990447998",5,1,5,1,5,35,"0,800000011920929","3,89473700523376","0,371428579092026","1,85714292526245","0,800000011920929",4,"4,10020351409912","Unidade com cursos não reconhecidos até 30/09/2012"
2011,1433,"FACULDADE ORÍGENES LESSA",FACOL,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,350402026803,"LENÇÓIS PAULISTA",PRIVADA,FACULDADES,1,7,7,"49,2857142857143","11,5714285714286","0,632593214511871",1,32,21,"51,9033317565918","1,0586404800415","0,75","2,5","0,714285731315613","2,14285731315613",16,"0,5","2,23684215545654","0,1875","0,9375","0,1875","0,937499940395355","1,22395777702332",2
2011,1437,"ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO",ESRC,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,350602643907,"RIO CLARO",PRIVADA,FACULDADES,1,9,8,"51,1875","16,2375","1,14111876487732",,25,14,"54,2567863464355","1,10936772823334","0,9375","4,375","0,9375","4,375",14,"0,642857134342194","3,02631592750549","0,214285716414452","1,07142865657806","0,571428596973419","2,85714292526245","1,8747261762619","Unidade com cursos não reconhecidos até 30/09/2012"
2011,1446,"CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN",UNIPLAN,4004,4004,"COMPUTAÇÃO (BACHARELADO)",53,DF,530100100108,BRASÍLIA,PRIVADA,"CENTROS UNIVERSITÁRIOS",1,4,4,"47,625","15,2","0,924467802047729",1,,,,,1,5,"0,5",0,20,"0,75","3,61842107772827","0,150000005960464","0,75","0,949999988079071","4,75",,SC
2011,1462,"INSTITUTO PARAIBANO DE ENSINO RENOVADO",INPER,4004,4004,"COMPUTAÇÃO (BACHARELADO)",25,PB,250402207507,"JOÃO PESSOA",PRIVADA,FACULDADES,1,5,4,"59,875","19,225","1,71314716339111",2,147,66,"50,748218536377","2,16877365112305",1,5,"0,75","2,5",18,1,5,"0,0555555559694767","0,277777761220932",1,5,"2,45586681365967",3
2011,1488,"FACULDADE PARAÍSO",FAP,4004,4004,"COMPUTAÇÃO (BACHARELADO)",33,RJ,330601804904,"SÃO GONÇALO",PRIVADA,FACULDADES,1,23,20,"45,025","19,52","1,25141131877899",2,34,16,"56,3434371948242","1,57130944728851","0,899999976158142","3,99999976158142","0,850000023841858","3,50000023841858",29,"0,586206912994385","2,71324872970581","0,0689655169844627","0,344827592372894","0,137931033968925","0,689655184745789","1,66968250274658",2
2011,1490,"FACULDADE DE JAGUARIÚNA",FAJ,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,350703224709,JAGUARIÚNA,PRIVADA,FACULDADES,1,20,18,"56,5","26,3166666666667","2,27931976318359",3,37,22,"53,3556823730469","2,89992618560791","0,888888895511627","3,88888883590698","0,944444417953491","4,44444417953491",18,"0,555555582046509","2,54385995864868","0,16666667163372","0,833333373069763","0,388888895511627","1,94444441795349","2,55746102333069",3
2011,1494,"FACULDADE CATÓLICA SALESIANA DO ESPÍRITO SANTO",,4004,4004,"COMPUTAÇÃO (BACHARELADO)",32,ES,320300905309,VITÓRIA,PRIVADA,FACULDADES,1,19,18,"45,9722222222222","17,2277777777778","1,06366884708405",2,48,28,"54,987678527832","1,16724014282227",1,5,"0,805555582046509","3,05555582046509",15,"0,933333337306976","4,63157892227173","0,200000002980232",1,"0,800000011920929",4,"2,02280282974243",3
2011,1521,"INSTITUTO DE ESTUDOS SUPERIORES DA AMAZÔNIA",IESAM,4004,4004,"COMPUTAÇÃO (BACHARELADO)",15,PA,150300701402,BELÉM,PRIVADA,FACULDADES,1,33,31,"49,6290322580645","14,641935483871","0,937267243862152",1,39,27,"57,7566680908203","0,843464970588684","0,935483872890472","4,35483884811401","0,790322601795197","2,90322613716125",23,"0,869565188884735","4,27917623519897","0,217391297221184","1,08695650100708","0,56521737575531","2,82608675956726","1,72295928001404",2
2011,1530,"FACULDADE CENECISTA DE JOINVILLE - FACE",FCJ,4004,4004,"COMPUTAÇÃO (BACHARELADO)",42,SC,420200809102,JOINVILLE,PRIVADA,FACULDADES,1,24,24,"47,6875","18,7333333333333","1,26409447193146",2,,,,,"0,869565188884735","3,69565176963806","0,91304349899292","4,1304349899292",3,"0,666666686534882","3,15789484977722",0,0,1,5,,SC
2011,1540,"INSTITUTO DE ENSINO SUPERIOR DE RONDÔNIA",IESUR,4004,4004,"COMPUTAÇÃO (BACHARELADO)",11,RO,110200300023,ARIQUEMES,PRIVADA,FACULDADES,1,17,15,"50,8","22,4733333333333","1,72408866882324",2,,,,,"0,866666674613953","3,66666674613953","0,678571403026581","1,7857141494751",16,"0,4375","1,89144742488861",0,0,"0,375","1,87499988079071",,SC
2011,1557,"UNIVERSIDADE FUMEC",FUMEC,4004,4004,"COMPUTAÇÃO (BACHARELADO)",31,MG,310703006200,"BELO HORIZONTE",PRIVADA,UNIVERSIDADES,1,146,108,"50,4768518518519","27,525","2,19604969024658",3,168,84,"56,3974418640137","2,70033049583435","0,92592591047287","4,25925922393799","0,74056601524353","2,4056601524353",34,"0,823529422283173","4,02476787567139","0,117647059261799","0,588235259056091","0,588235318660736","2,94117665290833","2,49487566947937",3
2011,1568,"FACULDADES INTEGRADAS DE CARATINGA",FIC,4004,4004,"COMPUTAÇÃO (BACHARELADO)",31,MG,310804013404,CARATINGA,PRIVADA,FACULDADES,1,7,7,"56,2142857142857","28,5142857142857","2,47984790802002",3,22,15,"55,423999786377","2,86988997459412","0,928571403026581","4,2857141494751","0,857142865657806","3,57142877578735",20,1,5,"0,349999994039536","1,75",1,5,"3,10221672058105",4
2011,1598,"FACULDADE POLITÉCNICA DE UBERLÂNDIA",FPU,4004,4004,"COMPUTAÇÃO (BACHARELADO)",31,MG,310501870206,UBERLÂNDIA,PRIVADA,FACULDADES,1,44,40,"43,6625","17,8275","1,04476404190063",2,97,46,"52,839729309082","1,3446056842804","0,875","3,75","0,730769217014313","2,30769228935242",19,"0,473684221506119","2,09141302108765",0,0,"0,421052634716034","2,10526299476624","1,44864237308502",2
2011,1612,"FACULDADE SUL BRASIL",FASUL,4004,4004,"COMPUTAÇÃO (BACHARELADO)",41,PR,410602227700,TOLEDO,PRIVADA,FACULDADES,1,19,18,"43,0277777777778","16,1","0,858783304691315",1,15,7,"57,4053573608398","1,08842062950134","0,916666686534882","4,16666698455811","0,694444417953491","1,94444417953491",13,"0,307692319154739","1,17408907413483",0,0,"0,538461565971375","2,69230771064758","1,30101692676544",2
2011,1615,"INSTITUTO SUPERIOR DO LITORAL DO PARANÁ",ISULPAR,4004,4004,"COMPUTAÇÃO (BACHARELADO)",41,PR,411003818204,PARANAGUÁ,PRIVADA,FACULDADES,1,15,10,"52,45","16,2","1,17918753623962",2,21,6,"50,8933334350586","2,17680144309998","0,949999988079071","4,5","0,600000023841858","1,00000035762787",8,"0,625","2,92763161659241","0,125","0,625",1,5,"2,09854030609131",3
2011,1639,"FACULDADE HÉLIO ROCHA",FHR,4004,4004,"COMPUTAÇÃO (BACHARELADO)",29,BA,290502127408,SALVADOR,PRIVADA,FACULDADES,1,34,21,"38,2380952380952","15,8047619047619","0,67255973815918",1,8,3,"51,0149993896484","1,59806549549103","0,5625","0,625000059604645","0,699999988079071",2,12,"0,333333343267441","1,31578969955444","0,25","1,25","0,666666686534882","3,33333349227905","1,42689406871796",2
2011,1645,"FACULDADE DE TECNOLOGIA E CIÊNCIAS DE JEQUIÉ",FTC,4004,4004,"COMPUTAÇÃO (BACHARELADO)",29,BA,290602418001,JEQUIÉ,PRIVADA,FACULDADES,1,18,17,"36,6470588235294","16,9117647058824","0,725829482078552",1,42,23,"50,3763046264648","1,23477780818939","0,823529422283173","3,23529410362244","0,735294103622437","2,35294103622437",8,"0,625","2,92763161659241","0,25","1,25","0,75","3,75","1,68477809429169",2
2011,1658,"FACULDADE INTEGRADA DA GRANDE FORTALEZA",FGF,4004,4004,"COMPUTAÇÃO (BACHARELADO)",23,CE,230301604400,FORTALEZA,PRIVADA,FACULDADES,1,10,10,"49,7","23,89","1,82314264774323",2,30,14,"55,4582138061523","1,97080433368683","0,75","2,5","0,699999988079071",2,16,"0,8125","3,96381592750549","0,1875","0,9375",1,5,"2,20482134819031",3
2011,1660,"FACULDADE DE CIÊNCIAS SOCIAIS E TECNOLÓGICAS FACITEC",FACITEC,4004,4004,"COMPUTAÇÃO (BACHARELADO)",53,DF,530100100108,BRASÍLIA,PRIVADA,FACULDADES,1,87,49,"56,8061224489796","18,1489795918367","1,50910127162933",2,67,22,"51,9009094238281","2,61644458770752","0,927083313465118","4,27083301544189","0,875","3,75",21,"0,809523820877075","3,94736862182617","0,61904764175415","3,09523820877075","0,571428596973419","2,85714292526245","2,79376244544983",3
2011,1702,"FACULDADE ATUAL DA AMAZÔNIA",FAA,4004,4004,"COMPUTAÇÃO (BACHARELADO)",14,RR,140100100100,"BOA VISTA",PRIVADA,FACULDADES,1,26,26,"51,6730769230769","17,85","1,31119215488434",2,175,74,"50,8628387451172","1,71156048774719","0,959999978542328","4,59999990463257","0,800000011920929","3,00000023841858",29,"0,586206912994385","2,71324872970581","0,0689655169844627","0,344827592372894","0,689655184745789","3,44827580451965","1,9451230764389",3
2011,1708,"INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR",IPESU,4004,4004,"COMPUTAÇÃO (BACHARELADO)",26,PE,260501711606,RECIFE,PRIVADA,FACULDADES,1,4,4,"61,625","23,3","2,16019582748413",3,75,35,"53,4238548278809","2,51378679275513",1,5,1,5,13,"0,769230782985687","3,72469639778137",0,0,"0,461538463830948","2,30769228935242","2,5142936706543",3
2011,1721,"FACULDADE DE VIÇOSA",FDV,4004,4004,"COMPUTAÇÃO (BACHARELADO)",31,MG,311206271303,VIÇOSA,PRIVADA,FACULDADES,1,6,6,46,"16,2166666666667","0,967986524105072",2,14,11,"56,8024978637695","0,73092246055603","0,5",0,"0,699999988079071",2,26,"0,576923072338104","2,66194343566895","0,0769230797886848","0,384615361690521","0,0769230797886848","0,384615272283554","0,885604381561279",1
2011,1722,"FACULDADE DE PORTO VELHO",FIP,4004,4004,"COMPUTAÇÃO (BACHARELADO)",11,RO,110100100205,"PORTO VELHO",PRIVADA,FACULDADES,1,73,30,"45,3833333333333","14,1766666666667","0,752746045589447",1,50,22,"51,8680686950684","1,60988748073578","0,884615361690521","3,84615349769592","0,740000009536743","2,40000009536743",21,"0,095238097012043",0,0,0,"0,0476190485060215","0,23809540271759","1,20032846927643",2
2011,1732,"FACULDADE GENNARI E PEARTREE",FGP,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,350402136703,PEDERNEIRAS,PRIVADA,FACULDADES,1,35,31,"46,4516129032258","18,2258064516129","1,17483329772949",2,30,16,"57,6526565551758","1,57343947887421","0,966666638851166","4,66666650772095","0,716666638851166","2,16666650772095",15,"0,600000023841858","2,78947377204895","0,133333340287209","0,666666746139526","0,466666668653488","2,33333325386047","1,78238093852997",2
2011,1750,"UNIDADE DE ENSINO SUPERIOR EXPOENTE",UNIEXP,4004,4004,"COMPUTAÇÃO (BACHARELADO)",41,PR,411003706902,CURITIBA,PRIVADA,FACULDADES,1,30,27,"47,2037037037037","17,5962962962963","1,13950407505035",2,19,11,"52,5100021362305","1,95462775230408","0,962962985038757","4,62962961196899","0,777777791023254","2,77777791023254",17,"0,764705896377563","3,69969058036804",0,0,0,0,"1,74505293369293",2
2011,1784,"FACULDADE ANHANGUERA DE SÃO CAETANO",FASC,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,351506148807,"SÃO CAETANO DO SUL",PRIVADA,FACULDADES,1,44,36,"30,1111111111111","19,2138888888889","0,730139136314392",1,,,,,"0,714285731315613","2,14285731315613","0,657142877578735","1,57142889499664",6,"0,5","2,23684215545654","0,16666667163372","0,833333373069763","0,5","2,5",,SC
2011,1803,"FACULDADE DE TECNOLOGIA E CIÊNCIAS DE PERNAMBUCO",FATEC,4004,4004,"COMPUTAÇÃO (BACHARELADO)",26,PE,260501711606,RECIFE,PRIVADA,FACULDADES,1,12,12,"57,7916666666667","23,4","2,04328322410583",,44,38,"55,1262512207031","2,33347702026367","0,833333313465118","3,33333301544189","0,875","3,75",36,"0,416666656732559","1,77631568908691",0,0,"0,0833333358168602","0,41666653752327","1,92109727859497","Unidade com cursos não reconhecidos até 30/09/2012"
2011,1804,"FACULDADE DE MAUÁ - FAMA",FAMA,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,351506129401,MAUÁ,PRIVADA,FACULDADES,1,6,6,"41,6666666666667","19,5666666666667","1,14507412910461",,29,7,"50,0785713195801","1,71676051616669","0,916666686534882","4,16666698455811","0,666666686534882","1,66666686534882",19,"0,684210538864136","3,25484776496887","0,157894730567932","0,789473712444305","0,789473712444305","3,94736838340759","1,92596828937531","Unidade com cursos não reconhecidos até 30/09/2012"
2011,1805,"FACULDADE DOS GUARARAPES",FG,4004,4004,"COMPUTAÇÃO (BACHARELADO)",26,PE,260501707901,"JABOATÃO DOS GUARARAPES",PRIVADA,FACULDADES,1,62,52,"46,4230769230769","23,3961538461538","1,6678524017334",2,129,89,"54,4956474304199","1,99544012546539","0,894230782985687","3,94230771064758","0,673076927661896","1,73076939582825",39,"0,717948734760284","3,4412956237793","0,384615391492844","1,92307698726654","0,615384638309479","3,07692313194275","2,23478317260742",3
2011,1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,4004,4004,"COMPUTAÇÃO (BACHARELADO)",52,GO,520300710000,INHUMAS,PÚBLICA,UNIVERSIDADES,1,25,24,"60,125","21,45","1,93396520614624",2,30,18,"56,4944458007812","2,39640092849731","0,958333313465118","4,58333301544189","0,791666686534882","2,91666698455811",27,"0,814814805984497","3,97660827636719","0,111111111938953","0,555555522441864",1,5,"2,54461240768433",3
2011,1818,"FACULDADE PITÁGORAS DE BELO HORIZONTE",FPAS,4004,4004,"COMPUTAÇÃO (BACHARELADO)",31,MG,310703006200,"BELO HORIZONTE",PRIVADA,FACULDADES,1,25,19,"47,3421052631579","20,5","1,42148184776306",2,55,34,"55,9915428161621","1,56581139564514","0,941176474094391","4,41176462173462","0,805555582046509","3,05555582046509",21,"0,809523820877075","3,94736862182617","0,571428596973419","2,85714292526245","0,904761910438538","4,5238094329834","2,45628929138184",3
2011,1819,"FACULDADE FARIAS BRITO",FFB,4004,4004,"COMPUTAÇÃO (BACHARELADO)",23,CE,230301604400,FORTALEZA,PRIVADA,FACULDADES,1,37,36,"51,3194444444444","32,825","2,73019480705261",3,45,35,"60,3442153930664","2,90546774864197",1,5,"0,842857122421265","3,42857122421265",19,1,5,"0,578947365283966","2,89473676681519","0,842105269432068","4,21052646636963","3,32009553909302",4
2011,1822,"FACULDADE SUL-AMERICANA",FASAM,4004,4004,"COMPUTAÇÃO (BACHARELADO)",52,GO,520301008707,GOIÂNIA,PRIVADA,FACULDADES,1,34,26,"49,5","14,5538461538462","0,924594461917877",1,65,28,"51,6603584289551","1,58071231842041","0,846153855323792","3,46153855323792","0,692307710647583","1,92307710647583",25,"0,479999989271164","2,12631583213806",0,0,"0,479999989271164","2,39999985694885","1,48148810863495",2
2011,1850,"FACULDADE ALVORADA DE TECNOLOGIA E EDUCAÇÃO DE MARINGÁ","FACULDADE ALVORADA",4004,4004,"COMPUTAÇÃO (BACHARELADO)",41,PR,410300915200,MARINGÁ,PRIVADA,FACULDADES,2,4,3,49,"16,2","1,06536781787872",,19,8,"50,8309364318848","1,42606723308563","0,833333313465118","3,33333301544189","0,666666686534882","1,66666686534882",26,"0,615384638309479","2,87449407577515","0,15384615957737","0,769230782985687","0,576923072338104","2,88461542129517","1,63451492786407","Unidade com cursos não reconhecidos até 30/09/2012"
2011,1877,"FACULDADE ATUAL",FAAT,4004,4004,"COMPUTAÇÃO (BACHARELADO)",16,AP,160200300303,MACAPÁ,PRIVADA,FACULDADES,1,18,17,"43,7352941176471","16,6882352941176","0,938323438167572",1,27,9,"48,2930564880371","1,99579346179962","0,96875","4,6875","0,75","2,5",13,"0,230769231915474","0,748987913131714","0,0769230797886848","0,384615361690521","0,846153855323792","4,23076915740967","1,85642898082733",2
2011,1878,"CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS",FEI,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,351506148708,"SÃO BERNARDO DO CAMPO",PRIVADA,"CENTROS UNIVERSITÁRIOS",1,48,43,"47,1046511627907","31,3790697674419","2,45300364494324",3,85,63,"60,4707145690918","2,15563941001892","0,976190447807312","4,76190423965454","0,670731723308563","1,70731735229492",36,1,5,"0,666666686534882","3,33333349227905","0,194444447755814","0,972222208976746","2,67818284034729",3
2011,1892,"FACULDADE ENIAC",ENIAC,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,351505918800,GUARULHOS,PRIVADA,FACULDADES,1,27,19,"51,6315789473684","15,8473684210526","1,11849737167358",2,317,104,"53,0345420837402","1,27704286575317","0,972222208976746","4,72222185134888","0,763157904148102","2,63157916069031",55,"0,527272701263428","2,38755965232849","0,181818187236786","0,909090936183929","0,636363625526428","3,18181800842285","1,77626657485962",2
2011,1898,"FACULDADE DO LITORAL SUL PAULISTA",FALS,4004,4004,"COMPUTAÇÃO (BACHARELADO)",35,SP,351506341000,"PRAIA GRANDE",PRIVADA,FACULDADES,1,32,31,"56,1935483870968","18,2258064516129","1,49623155593872",,60,27,"50,9337959289551","2,31510877609253","0,983870983123779","4,83870983123779","0,903225779533386","4,03225755691528",14,"0,571428596973419","2,63157916069031","0,214285716414452","1,07142865657806","0,928571403026581","4,64285707473755","2,48115396499634","Unidade com cursos não reconhecidos até 30/09/2012"
2011,1909,"FACULDADE PEREIRA DE FREITAS",FPF,4004,4004,"COMPUTAÇÃO (BACHARELADO)",31,MG,310803931307,IPATINGA,PRIVADA,FACULDADES,1,12,12,"54,2083333333333","15,1916666666667","1,14086365699768",2,,,,,1,5,"0,5",0,9,"0,666666686534882","3,15789484977722","0,444444447755814","2,22222232818604",1,5,,SC
