Ano Enade,"Código da área","Área de enquadramento","Código da IES","Nome da IES","Sigla da IES","Categoria administrativa","Organização acadêmica","Número de cursos da unidade","Código do município do curso","Município do curso","UF do curso","Número concluintes inscritos no Enade","Número concluintes participantes no Enade","Nota bruta de formação geral","Nota bruta de componente específico","Nota bruta geral","Nota padronizada de formação geral","Nota padronizada de componente específico","Nota de concluintes","Número de ingressantes inscritos no Enade","Número de ingressantes participantes no Enem","Nota dos ingressantes no Enem","Escolaridade dos pais (superior) dos ingressantes no Enem","Nota bruta do IDD","Nota padronizada do IDD","% de infraestrutura","Nota padronizada de infraestrutura","% organização didático pedagógica","Nota padronizada de organização didático pedagógica","% doutores","Nota padronizada de doutores","% de mestres","Nota padronizada de mestres","% de regime de trabalho (integral / parcial)","Nota padronizada de regime de trabalho (integral / parcial)","CPC (contínuo)","CPC (faixa)"
2012,67,"SECRETARIADO EXECUTIVO",1711,"FACULDADE DE PRESIDENTE PRUDENTE",FAPEPE,Privada,Faculdade,1,3541406,"PRESIDENTE PRUDENTE",SP,22,19,"39,05263137817383","46,83684158325195","44,910526275634766","2,212310314178467","2,7082016468048096","2,584228754043579",34,12,"47,19729232788086",50,"0,1748514175415039","2,5040087699890137",70,2,80,3,"7,142857074737549","0,5252100825309753",50,2,"64,28571319580078","3,2142856121063232","2,2381017208099365",3
2012,67,"SECRETARIADO EXECUTIVO",1716,"FACULDADE UNIÃO DAS AMÉRICAS",,Privada,Faculdade,1,4108304,"FOZ DO IGUACU",PR,33,23,"37,41304397583008","47,88695526123047","45,278263092041016","1,934414267539978","2,8899292945861816","2,651050567626953",20,12,"47,739166259765625",50,"0,6572173833847046","2,5866243839263916",100,5,98,"4,800000190734863",25,"1,8382353782653809","83,33333587646484",4,"66,66666412353516","3,3333332538604736","2,9962639808654785",4
2012,67,"SECRETARIADO EXECUTIVO",1846,"CENTRO UNIVERSITÁRIO DE LINS",UNILINS,Privada,"Centro Universitário",1,3527108,LINS,SP,14,14,"46,17856979370117","47,150001525878906","46,91428756713867","3,4200966358184814","2,7623956203460693","2,926820755004883",7,4,"44,45500183105469",25,"6,634552955627441","3,6103713512420654",100,5,"96,42857360839844","4,642857551574707","9,090909004211426","0,6684491634368896","63,6363639831543","2,8181817531585693","54,54545593261719","2,7272727489471436","3,0883848667144775",4
2012,67,"SECRETARIADO EXECUTIVO",1854,"FACULDADES INTEGRADAS CLARETIANAS",FIC,Privada,Faculdade,1,3543907,"RIO CLARO",SP,9,1,.,.,.,.,.,.,0,0,.,.,.,.,.,0,.,0,0,0,50,2,60,3,.,SC
2012,67,"SECRETARIADO EXECUTIVO",2160,"FACULDADE SANT'ANA",IESSA,Privada,Faculdade,1,4119905,"PONTA GROSSA",PR,10,8,"40,5","45,23749923706055","44,0625","2,457627058029175","2,431426763534546","2,437976837158203",12,4,"49,60375213623047",100,"-7,757367134094238","1,1454463005065918","93,75","4,375",100,5,0,0,"45,45454406738281","1,727272629737854","54,54545593261719","2,7272727489471436","1,9257174730300903",2
2012,67,"SECRETARIADO EXECUTIVO",2343,"FACULDADE DA AMAZÔNIA OCIDENTAL",FAAO,Privada,Faculdade,1,1200401,"RIO BRANCO",AC,0,0,.,.,.,.,.,.,31,25,"45,86840057373047","65,21739196777344",.,.,.,0,.,0,"15,384614944458008","1,1312216520309448","38,46154022216797","1,307692527770996","61,53845977783203","3,07692289352417",.,SC
2012,67,"SECRETARIADO EXECUTIVO",2561,"FACULDADE DE CIÊNCIAS ADMINISTRATIVAS",FCA,Privada,Faculdade,1,5103403,CUIABA,MT,0,0,.,.,.,.,.,.,51,29,"48,742671966552734","60,71428680419922",.,.,.,0,.,0,"4,761904716491699","0,3501400649547577","28,571428298950195","0,7142857313156128","76,19047546386719","3,809523820877075",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,67,"SECRETARIADO EXECUTIVO",3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,Pública,"Instituto Federal de Educação, Ciência e Tecnologia",1,5103403,CUIABA,MT,17,16,52,"53,72500228881836","53,3125","4,406779766082764","3,9002342224121094","4,0268707275390625",58,43,"53,64116287231445","68,29268646240234","3,7002041339874268","3,1078009605407715","79,4117660522461","2,941176652908325","81,25","3,125","5,882352828979492","0,4325259327888489",50,2,100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,67,"SECRETARIADO EXECUTIVO",3602,"FACULDADES INTEGRADAS DO BRASIL",FACBRASIL,Privada,Faculdade,1,4106902,CURITIBA,PR,20,19,"44,6315803527832","45,478946685791016","45,273685455322266","3,157895088195801","2,473210573196411","2,6443817615509033",0,0,.,.,.,.,"92,5","4,25","87,5","3,75","7,142857074737549","0,5252100825309753","71,42857360839844","3,2857143878936768","64,28571319580078","3,2142856121063232",.,SC
2012,67,"SECRETARIADO EXECUTIVO",3611,"FACULDADES INTEGRADAS DA UNIÃO DE ENSINO SUPERIOR CERTO",UNICERTO,Privada,Faculdade,1,5300108,BRASILIA,DF,3,2,"55,5","52,75","53,45000076293945",5,"3,7315049171447754","4,048628807067871",0,0,.,.,.,.,100,5,"83,33333587646484","3,333333730697632","7,692307472229004","0,5656108856201172","61,53845977783203","2,692307472229004","61,53845977783203","3,07692289352417",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,67,"SECRETARIADO EXECUTIVO",3974,"UNIVERSIDADE DE RIO VERDE",FESURV,Pública,Universidade,1,5218805,"RIO VERDE",GO,10,10,"40,349998474121094","40,13999938964844","40,209999084472656","2,4322030544281006","1,549277424812317","1,7700088024139404",17,3,"48,717498779296875",0,.,"1,7700088024139404",100,5,100,5,0,0,"42,85714340209961","1,571428656578064",100,5,"2,2163619995117188",3
2012,67,"SECRETARIADO EXECUTIVO",4746,"FACULDADE CATÓLICA DO CARIRI",,Privada,Faculdade,1,2304202,CRATO,CE,0,0,.,.,.,.,.,.,19,6,"46,95124816894531",50,.,.,.,0,.,0,0,0,"42,85714340209961","1,571428656578064","14,285714149475098","0,714285671710968",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,67,"SECRETARIADO EXECUTIVO",11951,"FACULDADE DO SERTÃO BAIANO",FASBE,Privada,Faculdade,1,2921500,"MONTE SANTO",BA,0,0,.,.,.,.,.,.,25,9,"49,641666412353516","44,44444274902344",.,.,.,0,.,0,0,0,"16,66666603088379",0,0,0,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",2,"UNIVERSIDADE DE BRASÍLIA",UNB,Pública,Universidade,1,5300108,BRASILIA,DF,104,95,"54,76315689086914","59,11157989501953","58,03473663330078","3,738558053970337","4,183330535888672","4,072137355804443",57,43,"69,77732849121094","79,06977081298828","4,500267028808594","3,2422850131988525","65,55555725097656","0,6282054781913757",70,"1,9999998807907104","63,30935287475586","3,1654677391052246","94,96402740478516","4,614896297454834",100,5,"3,3422799110412598",4
2012,81,"RELAÇÕES INTERNACIONAIS",3,"UNIVERSIDADE FEDERAL DE SERGIPE",UFS,Pública,Universidade,1,2806701,"SAO CRISTOVAO",SE,14,13,"42,269229888916016","55,03076934814453","51,838462829589844","1,7015048265457153","3,7651612758636475","3,2492470741271973",63,43,"58,136627197265625","59,52381134033203","1,828172206878662","2,7477047443389893","64,28571319580078","0,4670329689979553","60,71428680419922","1,0714285373687744","36,3636360168457","1,8181818723678589","90,90908813476563","4,304812431335449",100,5,"2,697518825531006",3
2012,81,"RELAÇÕES INTERNACIONAIS",14,"UNIVERSIDADE DO VALE DO RIO DOS SINOS",UNISINOS,Privada,Universidade,1,4314902,"PORTO ALEGRE",RS,0,0,.,.,.,.,.,.,22,15,"58,01166534423828","93,33333587646484",.,.,.,0,.,0,"33,33333206176758","1,6666667461395264",100,5,"58,33333206176758","2,9166667461395264",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",17,"UNIVERSIDADE FEDERAL DE UBERLÂNDIA",UFU,Pública,Universidade,1,3170206,UBERLANDIA,MG,48,47,"62,5","57,77446746826172","58,96808624267578",5,"4,046313762664795","4,284735202789307",43,40,"63,41737365722656",80,"11,445578575134277","4,527799129486084","89,13043212890625","3,620400905609131","83,6956558227539","3,369565486907959","57,77777862548828","2,8888890743255615","95,55555725097656","4,660130977630615",100,5,"4,123767375946045",5
2012,81,"RELAÇÕES INTERNACIONAIS",56,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO",UNESP,Pública,Universidade,1,3516200,FRANCA,SP,135,120,"14,458333015441895","18,287500381469727","17,33333396911621",0,0,0,98,93,"67,46615600585938","91,3978500366211","-31,73790740966797",0,"78,57142639160156","2,280219554901123","61,570247650146484","1,157024621963501","82,60869598388672","4,130434989929199",100,5,"91,3043441772461","4,565217018127441","1,5947498083114624",2
2012,81,"RELAÇÕES INTERNACIONAIS",56,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO",UNESP,Pública,Universidade,1,3529005,MARILIA,SP,44,34,"53,52941131591797","52,63529586791992","52,86176300048828","3,5374040603637695","3,5196919441223145","3,5241198539733887",40,39,"66,09320831298828","87,17948913574219","4,248553276062012","3,195695161819458","79,72972869873047","2,4272348880767822","64,8648681640625","1,486486792564392",90,"4,5",100,5,100,5,"3,541846513748169",4
2012,81,"RELAÇÕES INTERNACIONAIS",83,"UNIVERSIDADE DO VALE DO ITAJAÍ",UNIVALI,Privada,Universidade,1,4202008,"BALNEARIO CAMBORIU",SC,48,46,"49,489131927490234","43,326087951660156","44,88261032104492","2,8786628246307373","2,5657575130462646","2,643983840942383",57,39,"57,34410095214844","74,35897064208984","1,1615973711013794","2,6243278980255127","95,65217590332031","4,448160648345947","93,47826385498047","4,3478264808654785",25,"1,2500001192092896","91,66666412353516","4,3627448081970215",100,5,"2,9967164993286133",4
2012,81,"RELAÇÕES INTERNACIONAIS",83,"UNIVERSIDADE DO VALE DO ITAJAÍ",UNIVALI,Privada,Universidade,1,4208203,ITAJAI,SC,2,2,"57,25","50,650001525878906","52,29999923706055","4,144021511077881","3,3162546157836914","3,523196220397949",99,51,"54,99431228637695",72,"6,649713516235352","3,6401281356811523",100,5,75,"2,5","17,647058486938477","0,8823530077934265","82,35294342041016","3,6505191326141357",100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",137,"UNIVERSIDADE DO SAGRADO CORAÇÃO",USC,Privada,Universidade,1,3506003,BAURU,SP,0,0,.,.,.,.,.,.,42,32,"56,02765655517578","77,41935729980469",.,.,.,0,.,0,0,0,"77,77777862548828","3,3006536960601807","55,55555725097656","2,777777910232544",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",162,"CENTRO UNIVERSITÁRIO BELAS ARTES DE SÃO PAULO",FEBASP,Privada,"Centro Universitário",1,3550308,"SAO PAULO",SP,31,23,"44,673912048339844","31,30869483947754","34,65652084350586","2,0935726165771484","1,334309697151184","1,5241254568099976",48,33,"58,02408981323242","90,625","-7,4657745361328125","1,027479887008667","93,75","4,206730842590332","81,25","3,125","35,29411697387695","1,7647058963775635",100,5,"52,94117736816406","2,6470589637756348","2,052558183670044",3
2012,81,"RELAÇÕES INTERNACIONAIS",163,"UNIVERSIDADE ESTÁCIO DE SÁ",UNESA,Privada,Universidade,1,3303302,NITEROI,RJ,44,33,"45,57575607299805","33,18484878540039","36,29393768310547","2,240612268447876","1,5265631675720215","1,7050755023956299",0,0,.,.,.,.,80,"2,461538553237915",80,3,50,"2,5","87,5","4,044117450714111",100,5,.,SC
2012,81,"RELAÇÕES INTERNACIONAIS",163,"UNIVERSIDADE ESTÁCIO DE SÁ",UNESA,Privada,Universidade,3,3304557,"RIO DE JANEIRO",RJ,253,193,"48,41191864013672","36,90829086303711","39,790157318115234","2,7030301094055176","1,9081122875213623","2,106841802597046",157,81,"56,022220611572266",85,"0,0027894973754882813","2,4098429679870605","86,38613891601563","3,2720868587493896","70,64676666259766","2,064676523208618","52,8301887512207","2,641509532928467","84,9056625366211","3,8457272052764893","71,69811248779297","3,5849056243896484","2,6185946464538574",3
2012,81,"RELAÇÕES INTERNACIONAIS",198,"CENTRO UNIVERSITÁRIO DA CIDADE",UNIVERCIDADE,Privada,"Centro Universitário",1,3304557,"RIO DE JANEIRO",RJ,44,15,"40,79999923706055","37,91999816894531","38,6533317565918","1,4619563817977905","2,011784076690674","1,8743271827697754",16,13,"58,0701904296875","69,23076629638672","-6,009714126586914","1,2969834804534912",90,"3,730769157409668",70,"1,9999998807907104","18,18181800842285","0,9090909361839294","72,7272720336914","2,914438486099243","24,24242401123047","1,2121211290359497","1,7044728994369507",2
2012,81,"RELAÇÕES INTERNACIONAIS",207,"CENTRO UNIVERSITÁRIO MOURA LACERDA",CUML,Privada,"Centro Universitário",1,3543402,"RIBEIRAO PRETO",SP,10,10,"56,70000076293945","42,15999984741211","45,790000915527344","4,054347991943359","2,4462661743164063","2,8482866287231445",32,22,"53,97216033935547","80,95237731933594","4,07219123840332","3,1630520820617676",95,"4,365384578704834",100,5,"37,5","1,8750001192092896",100,5,50,"2,5","3,222879409790039",4
2012,81,"RELAÇÕES INTERNACIONAIS",208,"UNIVERSIDADE DE RIBEIRÃO PRETO",UNAERP,Privada,Universidade,1,3518701,GUARUJA,SP,29,25,"47,86000061035156","28,739999771118164","33,53200149536133","2,6130435466766357","1,0710901021957397","1,4565784931182861",29,15,"47,86750030517578","57,14285659790039","-4,067302227020264","1,6565061807632446","92,59259033203125","4,059828758239746","85,18518829345703","3,5185186862945557","20,83333396911621","1,0416667461395264","62,5","2,1323530673980713","87,5","4,375","2,083770513534546",3
2012,81,"RELAÇÕES INTERNACIONAIS",208,"UNIVERSIDADE DE RIBEIRÃO PRETO",UNAERP,Privada,Universidade,1,3543402,"RIBEIRAO PRETO",SP,20,18,"50,41666793823242","48,13333511352539","48,7055549621582","3,0298914909362793","3,058366537094116","3,0512478351593018",70,50,"57,59080123901367",88,"4,888443946838379","3,3141331672668457",100,5,"97,22222137451172","4,722222328186035","41,17647171020508","2,058823585510254","88,23529052734375","4,100345611572266","94,11764526367188","4,7058820724487305","3,468653440475464",4
2012,81,"RELAÇÕES INTERNACIONAIS",213,"CENTRO UNIVERSITÁRIO FECAP",FECAP,Privada,"Centro Universitário",1,3550308,"SAO PAULO",SP,17,16,"57,34375","48,83124923706055","50,96875","4,15930700302124","3,129883289337158","3,3872392177581787",67,44,"56,84636306762695","90,69767761230469","8,205779075622559","3,9281415939331055",100,5,"93,75","4,375","45,16128921508789","2,2580645084381104",100,5,"45,16128921508789","2,2580645084381104","3,638486862182617",4
2012,81,"RELAÇÕES INTERNACIONAIS",226,"CENTRO UNIVERSITÁRIO LUSÍADA",UNILUS,Privada,"Centro Universitário",1,3548500,SANTOS,SP,31,30,"31,83333396911621","26,00666618347168","27,47333335876465",0,"0,7909994721412659","0,5932496190071106",24,20,"55,534751892089844","78,9473648071289","-13,016992568969727",0,"79,03225708007813","2,338709592819214","58,33333206176758","0,8333330750465393","9,090909004211426","0,4545455873012543","90,90908813476563","4,304812431335449","22,727272033691406","1,1363637447357178","0,8328231573104858",1
2012,81,"RELAÇÕES INTERNACIONAIS",227,"UNIVERSIDADE CATÓLICA DE SANTOS",UNISANTOS,Privada,Universidade,1,3548500,SANTOS,SP,0,0,.,.,.,.,.,.,63,40,"57,807064056396484",85,.,.,.,0,.,0,40,2,"93,33333587646484","4,490196228027344","93,33333587646484","4,6666669845581055",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",266,"UNIVERSIDADE METODISTA DE PIRACICABA",UNIMEP,Privada,Universidade,1,3538709,PIRACICABA,SP,0,0,.,.,.,.,.,.,34,24,"55,51010513305664","70,83333587646484",.,.,.,0,.,0,50,"2,5","83,33333587646484","3,7254903316497803",50,"2,5",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",295,"UNIVERSIDADE DE SANTA CRUZ DO SUL",UNISC,Privada,Universidade,1,4316808,"SANTA CRUZ DO SUL",RS,15,14,"54,14285659790039","47,907142639160156","49,485713958740234","3,6374223232269287","3,0351879596710205","3,185746669769287",52,33,"53,82530212402344","64,51612854003906","4,672832012176514","3,2742252349853516",100,5,"96,42857360839844","4,642857551574707","42,85714340209961","2,142857313156128",100,5,"66,66666412353516","3,3333332538604736","3,4527711868286133",4
2012,81,"RELAÇÕES INTERNACIONAIS",322,"UNIVERSIDADE PAULISTA",UNIP,Privada,Universidade,1,3509502,CAMPINAS,SP,8,8,"50,125","46,474998474121094","47,400001525878906","2,98233699798584","2,8884332180023193","2,9119091033935547",89,48,"52,934635162353516","63,043479919433594","2,245760440826416","2,8249964714050293",100,5,"93,75","4,375","39,28571319580078","1,9642857313156128","78,57142639160156","3,361344337463379","96,42857360839844","4,8214287757873535",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",322,"UNIVERSIDADE PAULISTA",UNIP,Privada,Universidade,1,3550308,"SAO PAULO",SP,16,16,"57,9375","54,5","55,35625076293945","4,2561140060424805","3,7107722759246826","3,8471076488494873",97,43,"51,516685485839844","74,4186019897461","13,996763229370117",5,"93,75","4,206730842590332","90,625","4,0625","22,85714340209961","1,1428571939468384",80,"3,470588207244873",100,5,"3,946336507797241",5
2012,81,"RELAÇÕES INTERNACIONAIS",338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","PUC MINAS",Privada,Universidade,1,3106200,"BELO HORIZONTE",MG,188,167,"51,089820861816406","48,74371337890625","49,34311294555664","3,1396446228027344","3,12091326713562","3,125596046447754",213,189,"62,41728973388672","85,5615005493164","3,2756826877593994","3,0156257152557373","93,71257781982422","4,201981067657471","80,23255920410156","3,0232558250427246","54,16666793823242","2,7083334922790527","95,83333587646484","4,68137264251709","85,41666412353516","4,270833492279053","3,3001465797424316",4
2012,81,"RELAÇÕES INTERNACIONAIS",349,"CENTRO UNIVERSITÁRIO DE BELO HORIZONTE",UNI-BH,Privada,"Centro Universitário",1,3106200,"BELO HORIZONTE",MG,92,67,"49,917911529541016","42,3492546081543","44,256717681884766","2,9485723972320557","2,4656593799591064","2,5863876342773438",93,65,"55,30465316772461","66,66666412353516","1,596174955368042","2,7047641277313232","88,97058868408203","3,6001131534576416","73,91304016113281","2,3913040161132813","22,22222137451172","1,1111111640930176","94,44444274902344","4,5751633644104","27,77777862548828","1,388888955116272","2,5272717475891113",3
2012,81,"RELAÇÕES INTERNACIONAIS",355,"UNIVERSIDADE TUIUTI DO PARANÁ",UTP,Privada,Universidade,1,4106902,CURITIBA,PR,28,23,"36,58695602416992","21,92173957824707","25,595651626586914","0,7750471830368042","0,37240833044052124","0,4730680584907532",1,0,.,.,.,.,"67,39130401611328","0,8612040281295776","70,45454406738281","2,045454263687134",30,"1,5000001192092896",100,5,30,"1,5",.,SC
2012,81,"RELAÇÕES INTERNACIONAIS",374,"CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS",FMU,Privada,"Centro Universitário",2,3550308,"SAO PAULO",SP,126,116,"47,79741287231445","41,61982727050781","43,17758560180664","2,6028389930725098","2,390913486480713","2,443894863128662",359,167,"53,59413146972656","80,12422180175781","1,8194859027862549","2,7460968494415283","89,68254089355469","3,690476417541504","85,5999984741211","3,559999704360962","27,586206436157227","1,3793103694915771","86,20689392089844","3,945233106613159","72,4137954711914","3,620689868927002","2,7680394649505615",3
2012,81,"RELAÇÕES INTERNACIONAIS",376,"CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO",,Privada,"Centro Universitário",1,3550308,"SAO PAULO",SP,0,0,.,.,.,.,.,.,3,0,.,.,.,.,.,0,.,0,0,0,0,0,0,0,.,SC
2012,81,"RELAÇÕES INTERNACIONAIS",383,"UNIVERSIDADE DA AMAZÔNIA",UNAMA,Privada,Universidade,1,1500800,ANANINDEUA,PA,38,31,"48,95161437988281","40,96128845214844","42,97096633911133","2,7910239696502686","2,3234314918518066","2,4403295516967773",47,37,"54,76885223388672","80,55555725097656","2,6416215896606445","2,8982667922973633","93,54838562011719","4,181141376495361","85,48387145996094","3,548387050628662","38,46154022216797","1,92307710647583","69,23076629638672","2,6470584869384766","57,69230651855469","2,884615421295166","2,785511016845703",3
2012,81,"RELAÇÕES INTERNACIONAIS",385,"UNIVERSIDADE SALVADOR",UNIFACS,Privada,Universidade,1,2927408,SALVADOR,BA,3,0,.,.,.,.,.,.,0,0,.,.,.,.,100,5,100,5,20,1,80,"3,470588207244873",40,2,.,SC
2012,81,"RELAÇÕES INTERNACIONAIS",402,"CENTRO UNIVERSITÁRIO DE BRASÍLIA",UNICEUB,Privada,"Centro Universitário",1,5300108,BRASILIA,DF,93,58,"49,13793182373047","43,870689392089844","45,20000076293945","2,821401834487915","2,6215641498565674","2,6715235710144043",104,55,"58,630455017089844",80,"1,6014125347137451","2,70573353767395","94,3548355102539","4,283498287200928","92,74193572998047","4,27419376373291","41,66666793823242","2,0833334922790527","91,66666412353516","4,3627448081970215","37,5","1,875","2,9034693241119385",3
2012,81,"RELAÇÕES INTERNACIONAIS",403,"UNIVERSIDADE CATÓLICA DE BRASÍLIA",UCB,Privada,Universidade,1,5300108,BRASILIA,DF,54,46,"44,076087951660156","42,14347839355469","42,645652770996094","1,9961012601852417","2,444573163986206","2,3324551582336426",119,92,"56,48295974731445","83,33333587646484","-0,2981586456298828","2,354140281677246","91,66666412353516","3,942307472229004","94,79166412353516","4,479166507720947",50,"2,5","95,83333587646484","4,68137264251709","62,5","3,125","2,88252854347229",3
2012,81,"RELAÇÕES INTERNACIONAIS",434,"FACULDADE SANTA MARCELINA",FASM,Privada,Faculdade,1,3550308,"SAO PAULO",SP,10,6,"52,75","36,18333435058594","40,31666564941406","3,4103260040283203","1,8338243961334229","2,227949857711792",15,10,"60,33100128173828","88,88888549804688","-4,159928798675537","1,63936185836792",100,5,100,5,"14,285714149475098","0,7142857313156128","90,47618865966797","4,2717084884643555",0,0,"2,196887731552124",3
2012,81,"RELAÇÕES INTERNACIONAIS",448,"CENTRO UNIVERSITÁRIO RITTER DOS REIS",UNIRITTER,Privada,"Centro Universitário",1,4314902,"PORTO ALEGRE",RS,0,0,.,.,.,.,.,.,134,79,"54,29193115234375","78,20513153076172",.,.,.,0,.,0,"37,5","1,8750001192092896",100,5,"43,75","2,1875",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",464,"FACULDADE DE ECONOMIA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO",FEC-FAAP,Privada,Faculdade,1,3550308,"SAO PAULO",SP,68,62,"49,48387145996094","39,71935272216797","42,17096710205078","2,87780499458313","2,1961677074432373","2,3665771484375",69,30,"57,829833984375",80,"-0,28916501998901367","2,355804920196533","99,16666412353516","4,894230365753174","89,16666412353516","3,9166665077209473","69,38775634765625","3,4693877696990967","95,91836547851563","4,687874794006348","18,367347717285156","0,9183674454689026","2,899540662765503",3
2012,81,"RELAÇÕES INTERNACIONAIS",466,"UNIVERSIDADE ANHEMBI MORUMBI",UAM,Privada,Universidade,3,3550308,"SAO PAULO",SP,179,151,"48,58278274536133","42,794700622558594","44,25165557861328","2,7308883666992188","2,511305093765259","2,5662009716033936",316,181,"56,36042785644531","83,6158218383789","1,972527265548706","2,774423599243164","94,93670654296875","4,357351303100586","84,17721557617188","3,4177215099334717","62,5","3,125","97,5","4,808823585510254","67,5","3,375","3,1499557495117188",4
2012,81,"RELAÇÕES INTERNACIONAIS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,Privada,Universidade,1,4205407,FLORIANOPOLIS,SC,91,70,"52,27857208251953","39,56428527832031","42,755714416503906","3,333462715148926","2,1802775859832764","2,468573808670044",86,48,"58,96161651611328","70,83333587646484","-2,4206624031066895","1,9612841606140137","94,23076629638672","4,267751216888428","89,1025619506836","3,9102561473846436","29,032258987426758","1,4516130685806274","93,54838562011719","4,506641387939453","87,09677124023438","4,3548383712768555","2,675867795944214",3
2012,81,"RELAÇÕES INTERNACIONAIS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,Privada,Universidade,1,4218707,TUBARAO,SC,28,26,"50,346153259277344","35,07307815551758","38,903846740722656","3,0183944702148438","1,720054030418396","2,0446391105651855",25,21,"54,10131072998047","73,68421173095703","-1,2714905738830566","2,173985481262207","82,69230651855469","2,8032543659210205","84,61538696289063","3,461538791656494",30,"1,5000001192092896",70,"2,7058823108673096",70,"3,5","2,3301234245300293",3
2012,81,"RELAÇÕES INTERNACIONAIS",518,"CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL",UDF,Privada,"Centro Universitário",1,5300108,BRASILIA,DF,77,63,"47,412696838378906","36,39206314086914","39,161903381347656","2,540113687515259","1,8552132844924927","2,0264384746551514",73,41,"54,65115737915039",65,"-3,1682066917419434","1,822920560836792","79,10447692871094","2,3478760719299316","77,94117736816406","2,7941176891326904","39,39393997192383","1,969697117805481","84,8484878540039","3,8413548469543457","54,54545593261719","2,7272727489471436","2,2170610427856445",3
2012,81,"RELAÇÕES INTERNACIONAIS",521,"UNIVERSIDADE DE MOGI DAS CRUZES",UMC,Privada,Universidade,1,3530607,"MOGI DAS CRUZES",SP,0,0,.,.,.,.,.,.,34,24,"53,93114471435547","91,66666412353516",.,.,.,0,.,0,"16,66666603088379","0,8333333730697632","66,66666412353516","2,4509801864624023",100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",527,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS","PUC GOIÁS",Privada,Universidade,1,5208707,GOIANIA,GO,151,69,"49,115943908691406","39,0463752746582","41,57826232910156","2,817816972732544","2,127206325531006","2,299859046936035",153,91,"57,13043975830078","85,88235473632813","0,8839504718780518","2,5729379653930664","71,83098602294922","1,4247021675109863","72,22222137451172","2,222222089767456","25,64102554321289","1,2820513248443604","82,05128479003906","3,627451181411743","38,46154022216797","1,9230769872665405","2,242616653442383",3
2012,81,"RELAÇÕES INTERNACIONAIS",528,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO",PUC-RIO,Privada,Universidade,1,3304557,"RIO DE JANEIRO",RJ,118,105,"58,119049072265625","54,821903228759766","55,65618896484375","4,285714626312256","3,743758201599121","3,8792471885681152",125,120,"65,43010711669922",80,"6,0392231941223145","3,5271317958831787","97,2477035522461","4,650670051574707","88,53211212158203","3,8532111644744873","53,846153259277344","2,692307710647583","97,43589782714844","4,803921699523926","43,589744567871094","2,1794872283935547","3,5757384300231934",4
2012,81,"RELAÇÕES INTERNACIONAIS",546,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO",PUCSP,Privada,Universidade,1,3550308,"SAO PAULO",SP,213,152,"43,5625","44,32170867919922","44,1434211730957","1,91236412525177","2,667781114578247","2,47892689704895",158,138,"65,03612518310547","83,33333587646484","-4,230825901031494","1,6262394189834595","80,06329345703125","2,469571828842163","75,9375","2,59375","80,6451644897461","4,0322585105896","98,38710021972656","4,8766608238220215","98,38710021972656","4,9193549156188965","2,7842583656311035",3
