Ano,Cód.IES,"Nome da IES","Sigla da IES","Org. Acadêmica","Categ. Administrativa","UF da IES","Nr. de Cursos com CPC no Triênio","alfa (Proporção de Graduandos)","Conceito médio da Graduação","beta (Proporção de Mestrandos - Equivalente)","Conceito Médio do Mestrado","gama (Proporção de Doutorandos - Equivalente)","Conceito Médio do doutorado","IGC (Contínuo)","IGC (faixa)",Observação
2016,2117,"FACULDADE DE CIÊNCIA E TECNOLOGIA",FACITEC,Faculdade,"Privada com fins lucrativos",PR,3,1,"1,9276463220376319",0,0,0,0,"1,9276463220376319",2,
2016,2122,"Estácio FASE - Faculdade Estácio de Sergipe",FACITEC,Faculdade,"Privada com fins lucrativos",SE,11,1,"2,693742972081388",0,0,0,0,"2,693742972081388",3,
2016,2123,"FACULDADE MAX PLANCK",FMP,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial",SP,15,1,"2,3132501562719257",0,0,0,0,"2,3132501562719257",3,
2016,2124,"FACULDADE CALAFIORI",CALAFIORI,Faculdade,"Privada com fins lucrativos",MG,1,1,"3,2514748563272584",0,0,0,0,"3,2514748563272584",4,
2016,2126,"ESCOLA DE DIREITO DO RIO DE JANEIRO",CALAFIORI,Faculdade,"Privada sem fins lucrativos",RJ,1,"0,850649356842041","3,8699253030102123","0,14935064315795898",4,0,0,"3,8893520426642136",4,
2016,2128,"Escola de Direito de São Paulo - FGV DIREITO SP","FGV DIREITO SP",Faculdade,"Privada sem fins lucrativos",SP,1,"0,5793991684913635","3,774936568929153","0,42060086131095886",4,0,0,"3,8695985543890274",4,
2016,2129,"ESCOLA DE ECONOMIA DE SÃO PAULO","FGV DIREITO SP",Faculdade,"Privada sem fins lucrativos",SP,1,"0,11135692894458771","3,499365841847748","0,7116519212722778","4,940298507462687","0,17699114978313446",5,"4,790407306811817",5,
2016,2131,"FACULDADE FAPAN",FAPAN,Faculdade,"Privada com fins lucrativos",SP,1,1,"2,036854424227775",0,0,0,0,"2,036854424227775",3,
2016,2132,"FACULDADE BARÃO DO RIO BRANCO",FAB,Faculdade,"Privada com fins lucrativos",AC,15,1,"2,641465696137222",0,0,0,0,"2,641465696137222",3,
2016,2133,"Faculdade de Ciências, Educação e Teologia do Norte do Brasil",FACETEN,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial",RR,2,1,"2,090201455769858",0,0,0,0,"2,090201455769858",3,
2016,2134,"FACULDADE DA IGREJA MINISTÉRIO FAMA",FAIFA,Faculdade,"Privada sem fins lucrativos",GO,1,1,"1,6472982563715923",0,0,0,0,"1,6472982563715923",2,
2016,2140,"INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE LOURDES",FNSL,Faculdade,"Privada com fins lucrativos",BA,5,1,"1,7647482272874648",0,0,0,0,"1,7647482272874648",2,
2016,2141,"FACULDADES BATISTA DO PARANÁ",FABAPAR,Faculdade,"Privada sem fins lucrativos",PR,2,"0,8330373167991638","2,9444816688696154","0,16696269810199738",4,0,0,"3,120713901207458",4,
2016,2145,"FACULDADE PROMOVE DE TECNOLOGIA",FABAPAR,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Sociedade",MG,5,"0,8818181753158569","3,0756324834837576","0,11818181723356247",4,0,0,"3,1848758934620744",4,
2016,2146,"FACULDADE DO ACRE",FAC,Faculdade,"Privada com fins lucrativos",AC,2,1,"2,752033051458939",0,0,0,0,"2,752033051458939",3,
2016,2147,"FACULDADE METROPOLITANA DE MANAUS",FAMETRO,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",AM,21,1,"2,997517743771432",0,0,0,0,"2,997517743771432",4,
2016,2148,"FACULDADE DE PALMAS",FAMETRO,Faculdade,"Privada sem fins lucrativos",TO,3,1,"2,452375867624074",0,0,0,0,"2,452375867624074",3,
2016,2149,"FACULDADE MATO GROSSO DO SUL",FACSUL,Faculdade,"Privada sem fins lucrativos",MS,7,1,"2,2697586411267614",0,0,0,0,"2,2697586411267614",3,
2016,2150,"FACULDADE DO PIAUÍ",FAPI,Faculdade,"Privada sem fins lucrativos",PI,5,1,"2,184450706131897",0,0,0,0,"2,184450706131897",3,
2016,2154,"INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS ANÍSIO TEIXEIRA",ISAT,Faculdade,"Privada com fins lucrativos",RJ,4,1,"2,9184618345489657",0,0,0,0,"2,9184618345489657",3,
2016,2157,"INSTITUTO SUPERIOR DE EDUCAÇÃO SANT´ANA",ISAT,Faculdade,"Privada sem fins lucrativos",PR,3,1,"2,414517386097806",0,0,0,0,"2,414517386097806",3,
2016,2158,"FACULDADE SANTA MARIA",FSM,Faculdade,"Privada com fins lucrativos",PB,7,1,"2,4181748020974605",0,0,0,0,"2,4181748020974605",3,
2016,2160,"FACULDADE SANT'ANA",IESSA,Faculdade,"Privada sem fins lucrativos",PR,5,1,"2,4639910868773205",0,0,0,0,"2,4639910868773205",3,
2016,2165,"FACULDADE FOZ DO IGUAÇU",IESSA,Faculdade,"Privada sem fins lucrativos",PR,1,1,"1,8972147104234514",0,0,0,0,"1,8972147104234514",2,
2016,2168,"FACULDADE CAMPO GRANDE",FCG,Faculdade,"Privada sem fins lucrativos",MS,7,1,"1,706596083246828",0,0,0,0,"1,706596083246828",2,
2016,2171,"INSTITUTO BELO HORIZONTE DE ENSINO SUPERIOR",FCG,Faculdade,"Privada sem fins lucrativos",MG,5,1,"2,149088636484977",0,0,0,0,"2,149088636484977",3,
2016,2173,"FACULDADE GUAIANÁS",FAG,Faculdade,"Privada com fins lucrativos",SP,4,1,"1,965619571848761",0,0,0,0,"1,965619571848761",3,
2016,2174,"FACULDADE DE SANTA CATARINA",FASC,Faculdade,"Privada sem fins lucrativos",SC,3,1,"2,2955999701410574",0,0,0,0,"2,2955999701410574",3,
2016,2175,"FACULDADE METROPOLITANA DE BLUMENAU",FAMEBLU,Faculdade,"Privada com fins lucrativos",SC,15,1,"2,734784893667513",0,0,0,0,"2,734784893667513",3,
2016,2177,"INSTITUTO PAULISTA DE ENSINO",FIPEN,Faculdade,"Privada com fins lucrativos",SP,3,1,"2,2898125240431333",0,0,0,0,"2,2898125240431333",3,
2016,2180,"RATIO - FACULDADE TEOLÓGICA E FILOSÓFICA",FIPEN,Faculdade,"Privada com fins lucrativos",CE,1,1,"2,3723958314842664",0,0,0,0,"2,3723958314842664",3,
2016,2184,"FACULDADE CNEC GRAVATAÍ",,Faculdade,"Privada sem fins lucrativos",RS,4,1,"2,4168948474213354",0,0,0,0,"2,4168948474213354",3,
2016,2186,"FACULDADE SALESIANA DOM BOSCO",FSDB,Faculdade,"Privada sem fins lucrativos",AM,9,1,"2,019603590523798",0,0,0,0,"2,019603590523798",3,
2016,2188,"INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE SION","ISE - SION",Faculdade,"Privada sem fins lucrativos",PR,1,1,"2,5253962399199246",0,0,0,0,"2,5253962399199246",3,
2016,2189,"FACULDADE DO MARANHÃO","ISE - SION",Faculdade,"Privada com fins lucrativos",MA,6,1,"2,4833561780448923",0,0,0,0,"2,4833561780448923",3,
2016,2191,"FACULDADE ANHANGUERA DE PELOTAS",,Faculdade,"Privada com fins lucrativos",RS,6,1,"2,148281919482406",0,0,0,0,"2,148281919482406",3,
2016,2192,"INSTITUTO SUPERIOR DE EDUCAÇÃO IVOTI",,Faculdade,"Privada sem fins lucrativos",RS,2,1,"3,035051311827547",0,0,0,0,"3,035051311827547",4,
2016,2194,"FACULDADE ANHANGUERA DO RIO GRANDE",,Faculdade,"Privada com fins lucrativos",RS,5,1,"2,0997916256322116",0,0,0,0,"2,0997916256322116",3,
2016,2197,"Faculdade Villas Boas",FVB,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",SP,1,1,"1,412465554060354",0,0,0,0,"1,412465554060354",2,
2016,2198,"FACULDADE MONTEIRO LOBATO",FATO,Faculdade,"Privada sem fins lucrativos",RS,4,1,"2,0727163584534245",0,0,0,0,"2,0727163584534245",3,
2016,2200,"FACULDADE VALE DO GORUTUBA",FAVAG,Faculdade,"Privada com fins lucrativos",MG,5,1,"1,6864905737654556",0,0,0,0,"1,6864905737654556",2,
2016,2202,"INSTITUTO SUPERIOR DE EDUCAÇÃO DE GUARATUBA",FAVAG,Faculdade,"Privada com fins lucrativos",PR,1,1,"2,512307235880321",0,0,0,0,"2,512307235880321",3,
2016,2205,"FACULDADE DE TUPI PAULISTA",,Faculdade,"Privada sem fins lucrativos",SP,2,1,"2,768304492784922",0,0,0,0,"2,768304492784922",3,
2016,2206,"FACULDADE FAE SÃO JOSÉ DOS PINHAIS",,Faculdade,"Privada sem fins lucrativos",PR,2,1,"2,9806790523995965",0,0,0,0,"2,9806790523995965",4,
2016,2220,"Faculdade Doctum de Juiz de Fora",DOCTUM,Faculdade,"Privada sem fins lucrativos",MG,1,1,"3,456855826415772",0,0,0,0,"3,456855826415772",4,
2016,2222,"FACULDADE SETE DE SETEMBRO",FASETE,Faculdade,"Privada com fins lucrativos",BA,7,1,"2,4384802052889576",0,0,0,0,"2,4384802052889576",3,
2016,2229,"FACULDADE VICTOR HUGO",FVH,Faculdade,"Privada com fins lucrativos",MG,3,1,"2,269877817205106",0,0,0,0,"2,269877817205106",3,
2016,2233,"FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE BELO HORIZONTE",FACISABH,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",MG,9,1,"2,0138139136789714",0,0,0,0,"2,0138139136789714",3,
2016,2237,"FACULDADE TEOLÓGICA BATISTA EQUATORIAL",FATEBE,Faculdade,"Privada sem fins lucrativos",PA,1,1,"1,8564989040321498",0,0,0,0,"1,8564989040321498",2,
2016,2240,"FACULDADE DE FORTALEZA",FAFOR,Faculdade,"Privada sem fins lucrativos",CE,5,1,"2,415883136030388",0,0,0,0,"2,415883136030388",3,
2016,2241,"FACULDADE DO SUDESTE MINEIRO",FACSUM,Faculdade,"Privada sem fins lucrativos",MG,6,1,"2,680556036692935",0,0,0,0,"2,680556036692935",3,
2016,2242,"FACULDADE DO RECIFE",FACSUM,Faculdade,"Privada sem fins lucrativos",PE,6,1,"2,3042382951296125",0,0,0,0,"2,3042382951296125",3,
2016,2243,"FACULDADE PARAÍBANA",FAP,Faculdade,"Privada sem fins lucrativos",PB,2,1,"1,274228878419601",0,0,0,0,"1,274228878419601",2,
2016,2244,"FACULDADE DA CIDADE DE MACEIÓ",FAP,Faculdade,"Privada sem fins lucrativos",AL,7,1,"1,7553943588553647",0,0,0,0,"1,7553943588553647",2,
2016,2245,"FACULDADE DO ESPÍRITO SANTO",FACES,Faculdade,"Privada sem fins lucrativos",ES,1,1,"3,158681730701419",0,0,0,0,"3,158681730701419",4,
2016,2247,"Faculdade Paulista São José",,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",SP,2,1,"2,080117222012448",0,0,0,0,"2,080117222012448",3,
2016,2248,"FACULDADE SERGIPANA",FASER,Faculdade,"Privada sem fins lucrativos",SE,2,1,"1,586185762592669",0,0,0,0,"1,586185762592669",2,
2016,2257,"FACULDADE DIADEMA",FAD,Faculdade,"Privada sem fins lucrativos",SP,6,1,"2,1119793051421767",0,0,0,0,"2,1119793051421767",3,
2016,2264,"FACULDADE DE COMUNICAÇÃO PITÁGORAS UNIDADE GUARAPARI",FAD,Faculdade,"Privada com fins lucrativos",ES,1,1,"3,4348429442465163",0,0,0,0,"3,4348429442465163",4,
2016,2266,"FACULDADE CAMBURY DE FORMOSA",CAMBURY,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial",GO,1,1,"2,2212227036182064",0,0,0,0,"2,2212227036182064",3,
2016,2270,"FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE EXTREMA",FAEX,Faculdade,"Privada sem fins lucrativos",MG,6,1,"2,6019930499576605",0,0,0,0,"2,6019930499576605",3,
2016,2271,"FACULDADE PITÁGORAS DE IPATINGA",FPI,Faculdade,"Privada com fins lucrativos",MG,12,1,"2,55155971125585",0,0,0,0,"2,55155971125585",3,
2016,2275,"FACULDADE DE DIREITO SANTO AGOSTINHO",FADISA,Faculdade,"Privada com fins lucrativos",MG,1,1,"2,2485858641888865",0,0,0,0,"2,2485858641888865",3,
2016,2279,"FACULDADE INTEGRADA METROPOLITANA DE CAMPINAS",FADISA,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",SP,13,1,"2,834904369131349",0,0,0,0,"2,834904369131349",3,
2016,2282,"FACULDADE DE CAFELÂNDIA",FAC,Faculdade,"Privada com fins lucrativos",PR,1,1,"1,85640216835128",0,0,0,0,"1,85640216835128",2,
2016,2287,"ESCOLA SUPERIOR DE TEOLOGIA E ESPIRITUALIDADE FRANCISCANA",FAC,Faculdade,"Privada sem fins lucrativos",RS,1,1,"2,6407230998150397",0,0,0,0,"2,6407230998150397",3,
2016,2288,"FACULDADE ALMEIDA RODRIGUES",FAR,Faculdade,"Privada com fins lucrativos",GO,3,1,"2,759472323950628",0,0,0,0,"2,759472323950628",3,
2016,2289,"FACULDADE UNIÃO CULTURAL DO ESTADO DE SÃO PAULO",UCESP,Faculdade,"Privada sem fins lucrativos",SP,1,1,"2,32254064909184",0,0,0,0,"2,32254064909184",3,
2016,2297,"FACULDADE DE DIREITO DE SANTA MARIA",FADISMA,Faculdade,"Privada com fins lucrativos",RS,1,1,"2,1137938088702493",0,0,0,0,"2,1137938088702493",3,
2016,2301,"FACULDADE FIDELIS",FF,Faculdade,"Privada sem fins lucrativos",PR,1,1,"2,5849109512037414",0,0,0,0,"2,5849109512037414",3,
2016,2308,"FACULDADE GEREMÁRIO DANTAS",SFNSC,Faculdade,"Privada sem fins lucrativos",RJ,1,1,"2,616163866108669",0,0,0,0,"2,616163866108669",3,
2016,2311,"FACULDADE KENNEDY DE MINAS GERAIS - FKMG",FKMG,Faculdade,"Privada sem fins lucrativos",MG,1,1,"2,9488584980252437",0,0,0,0,"2,9488584980252437",4,
2016,2312,"FACULDADE LUTERANA RUI BARBOSA",FALURB,Faculdade,"Privada sem fins lucrativos",PR,2,1,"2,3156152966018273",0,0,0,0,"2,3156152966018273",3,
2016,2319,"ESCOLA SUPERIOR DE EDUCAÇÃO CORPORATIVA",ESEC,Faculdade,"Privada com fins lucrativos",SC,1,1,"2,7281271843531982",0,0,0,0,"2,7281271843531982",3,
2016,2320,"INSTITUTO SUPERIOR DE EDUCAÇÃO ATENEU",ESEC,Faculdade,"Privada com fins lucrativos",ES,1,1,"1,694886687945913",0,0,0,0,"1,694886687945913",2,
2016,2323,"FACULDADE DA AMAZÔNIA",FAMA,Faculdade,"Privada com fins lucrativos",RO,3,1,"0,8764259767406339",0,0,0,0,"0,8764259767406339",1,
2016,2324,"FACULDADE UNIÃO BANDEIRANTE",FUBSJ,Faculdade,"Privada com fins lucrativos",SC,7,1,"1,9992873741483974",0,0,0,0,"1,9992873741483974",3,
2016,2328,"FACULDADE ITEANA DE BOTUCATU",FUBSJ,Faculdade,"Privada sem fins lucrativos",SP,2,1,"2,381248628651298",0,0,0,0,"2,381248628651298",3,
2016,2330,"Faculdade Cândido Rondon",FCR,Faculdade,"Privada com fins lucrativos",MT,1,1,"1,8235265182258542",0,0,0,0,"1,8235265182258542",2,
2016,2332,"FACULDADE CORPORATIVA CESPI",FACESPI,Faculdade,"Privada com fins lucrativos",SP,2,1,"2,15064702903329",0,0,0,0,"2,15064702903329",3,
2016,2334,"FACULDADE CENECISTA DE RIO DAS OSTRAS",FCRO,Faculdade,"Privada sem fins lucrativos",RJ,3,1,"2,5575528450539196",0,0,0,0,"2,5575528450539196",3,
2016,2336,"FACULDADE MONTES BELOS",FMB,Faculdade,"Privada com fins lucrativos",GO,12,1,"2,91214204944189",0,0,0,0,"2,91214204944189",3,
2016,2341,"FACULDADE DA ALDEIA DE CARAPICUÍBA",FALC,Faculdade,"Privada com fins lucrativos",SP,8,1,"2,517728578107723",0,0,0,0,"2,517728578107723",3,
2016,2342,"INSTITUTO SUPERIOR DE EDUCAÇÃO CERES",ISE-CERES,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",SP,1,1,"3,514590119673806",0,0,0,0,"3,514590119673806",4,
2016,2343,"FACULDADE DA AMAZÔNIA OCIDENTAL",FAAO,Faculdade,"Privada com fins lucrativos",AC,6,1,"2,8745406408927687",0,0,0,0,"2,8745406408927687",3,
2016,2346,"INSTITUTO SUPERIOR DE FILOSOFIA BERTHIER",FAAO,Faculdade,"Privada sem fins lucrativos",RS,1,1,"2,6786765456697514",0,0,0,0,"2,6786765456697514",3,
2016,2348,"INSTITUIÇÃO DE ENSINO SÃO FRANCISCO",IESF,Faculdade,"Privada com fins lucrativos",SP,6,1,"2,1864462696894074",0,0,0,0,"2,1864462696894074",3,
2016,2350,"ESCOLA SUPERIOR MADRE CELESTE",ESMAC,Faculdade,"Privada com fins lucrativos",PA,5,1,"2,425144573571174",0,0,0,0,"2,425144573571174",3,
2016,2351,"FACULDADE ESPÍRITO SANTENSE DE CIÊNCIAS JURÍDICAS",ESMAC,Faculdade,"Privada sem fins lucrativos",ES,1,1,"2,205896111323235",0,0,0,0,"2,205896111323235",3,
2016,2355,"FACULDADE ANHANGUERA DE MATÃO",,Faculdade,"Privada com fins lucrativos",SP,3,1,"2,035429576853571",0,0,0,0,"2,035429576853571",3,
2016,2356,"FACULDADE PAN AMERICANA",FPA,Faculdade,"Privada sem fins lucrativos",PA,3,1,"1,5296172162361885",0,0,0,0,"1,5296172162361885",2,
2016,2361,"FACULDADE PADRÃO",,Faculdade,"Privada com fins lucrativos",GO,1,1,"2,8159717228391408",0,0,0,0,"2,8159717228391408",3,
2016,2362,"FACULDADE DE CIÊNCIAS MÉDICAS DE CAMPINA GRANDE",,Faculdade,"Privada com fins lucrativos",PB,3,1,"2,4105966811555835",0,0,0,0,"2,4105966811555835",3,
2016,2364,"FACULDADE DE ADMINISTRAÇÃO DE EMPRESAS DE PARAÍSO DO TOCANTINS",FAP,Faculdade,"Privada com fins lucrativos",TO,1,1,"1,2394820127081292",0,0,0,0,"1,2394820127081292",2,
2016,2365,"FACULDADE CATÓLICA DO TOCANTINS",FAP,Faculdade,"Privada sem fins lucrativos",TO,7,1,"2,4281404543734157",0,0,0,0,"2,4281404543734157",3,
2016,2368,"FACULDADE SÃO LEOPOLDO MANDIC",,Faculdade,"Privada com fins lucrativos",SP,1,"0,07394541054964066","4,117811743305006","0,7523573040962219","4,5","0,17369727790355682","4,5","4,4717388989238245",5,
2016,2369,"INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO",INESA,Faculdade,"Privada com fins lucrativos",SC,2,1,"2,3800873119135777",0,0,0,0,"2,3800873119135777",3,
2016,2380,"Faculdade Estácio do Amapá - Estácio Amapá",INESA,Faculdade,"Privada com fins lucrativos",AP,4,1,"2,794499170797869",0,0,0,0,"2,794499170797869",3,
2016,2383,"FACULDADE MERIDIONAL",IMED,Faculdade,"Privada com fins lucrativos",RS,6,"0,9626639485359192","2,979049611490916","0,03733602538704872",4,0,0,"3,017167763430436",4,
2016,2384,"FACULDADE INTEGRADA DO BRASIL",FAIBRA,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",PI,1,1,"2,252900088361971",0,0,0,0,"2,252900088361971",3,
2016,2389,"FACULDADE DE FILOSOFIA E TEOLOGIA PAULO VI",FAIBRA,Faculdade,"Privada sem fins lucrativos",SP,2,1,"2,7019337011480795",0,0,0,0,"2,7019337011480795",3,
2016,2397,"FACULDADE FUCAPE",FUCAPE,Faculdade,"Privada sem fins lucrativos",ES,3,"0,471615731716156","3,956873614984572","0,5080057978630066","4,6480263157894735","0,020378457382321358","4,5","4,319051220500629",5,
2016,2399,"FACULDADE DE SOROCABA",,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",SP,3,1,"2,266240216299685",0,0,0,0,"2,266240216299685",3,
2016,2402,"FACULDADE CIDADE DO SALVADOR",FCS,Faculdade,"Privada com fins lucrativos",BA,7,1,"2,627212703927997",0,0,0,0,"2,627212703927997",3,
2016,2408,"FACULDADE ESAMC SANTOS",ESAMC,Faculdade,"Privada com fins lucrativos",SP,11,1,"2,164552190353794",0,0,0,0,"2,164552190353794",3,
2016,2410,"FACULDADE CEARENSE",FAC,Faculdade,"Privada sem fins lucrativos",CE,8,1,"2,128646180061711",0,0,0,0,"2,128646180061711",3,
2016,2413,"FACULDADE DE ENSINO SUPERIOR DE FLORIANO",FAESF,Faculdade,"Privada com fins lucrativos",PI,7,1,"2,437164932754377",0,0,0,0,"2,437164932754377",3,
2016,2420,"FACULDADE PARANAENSE",FAESF,Faculdade,"Privada sem fins lucrativos",PR,5,1,"2,258650075191656",0,0,0,0,"2,258650075191656",3,
2016,2423,"FACULDADE DE CIÊNCIA E TECNOLOGIA DE MONTES CLAROS",FACIT,Faculdade,"Privada sem fins lucrativos",MG,5,1,"2,5101959640293456",0,0,0,0,"2,5101959640293456",3,
2016,2426,"FACULDADE INTEGRADA BRASIL AMAZONIA - FIBRA",FIBRA,Faculdade,"Privada com fins lucrativos",PA,9,1,"2,888896175435832",0,0,0,0,"2,888896175435832",3,
2016,2427,"FACULDADE DE CIÊNCIAS GERENCIAIS DA BAHIA",UNICENID,Faculdade,"Privada com fins lucrativos",BA,2,1,"1,4222635858044543",0,0,0,0,"1,4222635858044543",2,
2016,2428,"FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE CAMPOS GERAIS",FACICA,Faculdade,"Privada com fins lucrativos",MG,4,1,"2,1731772559105456",0,0,0,0,"2,1731772559105456",3,
2016,2431,"Faculdade Estácio Montessori de Ibiúna","ESTÁCIO FMI",Faculdade,"Privada com fins lucrativos",SP,3,1,"2,3655109217721164",0,0,0,0,"2,3655109217721164",3,
2016,2437,"FACULDADE PITÁGORAS DE TEIXEIRA DE FREITAS","ESTÁCIO FMI",Faculdade,"Privada com fins lucrativos",BA,8,1,"2,2983004647062346",0,0,0,0,"2,2983004647062346",3,
2016,2440,"FACULDADE CIDADE DE JOÃO PINHEIRO",FCJP,Faculdade,"Privada sem fins lucrativos",MG,1,1,"2,347030425473019",0,0,0,0,"2,347030425473019",3,
2016,2442,"FACULDADE DE CIÊNCIAS BIOMÉDICAS DO ESPÍRITO SANTO",FCJP,Faculdade,"Privada sem fins lucrativos",ES,1,1,"2,6910669339535738",0,0,0,0,"2,6910669339535738",3,
2016,2443,"FACULDADE PROMOVE DE JANAÚBA",,Faculdade,"Privada sem fins lucrativos",MG,2,1,"2,51693139961308",0,0,0,0,"2,51693139961308",3,
2016,2444,"FACULDADE JOÃO CALVINO",,Faculdade,"Privada sem fins lucrativos",BA,1,1,"1,7398320993028316",0,0,0,0,"1,7398320993028316",2,
2016,2447,"INSTITUTO EDUCACIONAL DE CASTRO",INEC,Faculdade,"Privada com fins lucrativos",PR,1,,0,0,0,0,0,,SC,
2016,2450,"FACULDADE PROMOVE DE BELO HORIZONTE",PROMOVE,Faculdade,"Privada sem fins lucrativos",MG,2,1,"2,9640767927728975",0,0,0,0,"2,9640767927728975",4,
2016,2451,"FACULDADES INTEGRADAS IPIRANGA",FAINTIPI,Faculdade,"Privada sem fins lucrativos",PA,10,1,"2,3810033156249713",0,0,0,0,"2,3810033156249713",3,
2016,2456,"FACULDADE DE ADMINISTRAÇÃO DE CHAPADÃO DO SUL",FACHASUL,Faculdade,"Privada sem fins lucrativos",MS,2,1,"2,070635286578427",0,0,0,0,"2,070635286578427",3,
2016,2459,"FACULDADE DE ESTUDOS AVANÇADOS DO PARÁ",FEAPA,Faculdade,"Privada com fins lucrativos",PA,6,1,"2,593971265901021",0,0,0,0,"2,593971265901021",3,
2016,2460,"FACULDADE ESTÁCIO DE NATAL",FEAPA,Faculdade,"Privada com fins lucrativos",RN,7,1,"2,5902568734761298",0,0,0,0,"2,5902568734761298",3,
2016,2462,"FACULDADE SÃO LUÍS",FSL,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública",SC,1,1,"2,9443721428295246",0,0,0,0,"2,9443721428295246",3,
2016,2465,"FACULDADE DAMÁSIO",FD,Faculdade,"Privada com fins lucrativos",SP,1,1,"3,300754436224998",0,0,0,0,"3,300754436224998",4,
2016,2466,"FACUDADE IEDUCARE - FIED",FIED,Faculdade,"Privada com fins lucrativos",CE,1,1,"2,3517877608015367",0,0,0,0,"2,3517877608015367",3,
2016,2468,"INSTITUTO TEOLÓGICO FRANCISCANO",FIED,Faculdade,"Privada sem fins lucrativos",RJ,1,1,"3,458686657262332",0,0,0,0,"3,458686657262332",4,
2016,2469,"INSTITUTO MACAPAENSE DE ENSINO SUPERIOR",IMMES,Faculdade,"Privada com fins lucrativos",AP,7,1,"1,3854749160556517",0,0,0,0,"1,3854749160556517",2,
2016,2470,"INSTITUTO SALVADOR DE ENSINO E CULTURA",ISEC,Faculdade,"Privada sem fins lucrativos",BA,3,1,"1,9736879705113082",0,0,0,0,"1,9736879705113082",3,
2016,2474,"FACULDADE MARIA MILZA",FAMAM,Faculdade,"Privada com fins lucrativos",BA,6,"0,9618644118309021","2,910584773051175","0,0381355918943882",4,0,0,"2,952130278392401",4,
2016,2475,"FACULDADE ARQUIDIOCESANA DE MARIANA",FAM,Faculdade,"Privada sem fins lucrativos",MG,1,1,"2,879378109534292",0,0,0,0,"2,879378109534292",3,
2016,2478,"FACULDADE DE INTEGRAÇÃO DO ENSINO SUPERIOR DO CONE SUL",FISUL,Faculdade,"Privada com fins lucrativos",RS,5,1,"2,223349941829997",0,0,0,0,"2,223349941829997",3,
2016,2484,"FACULDADE PROCESSUS",PFD,Faculdade,"Privada sem fins lucrativos",DF,2,1,"2,20806939271973",0,0,0,0,"2,20806939271973",3,
2016,2485,"FACULDADE CATÓLICA DE FORTALEZA",PFD,Faculdade,"Privada sem fins lucrativos",CE,2,1,"2,8465569686759125",0,0,0,0,"2,8465569686759125",3,
2016,2488,"FACULDADE ANGLICANA DE ERECHIM",FAE,Faculdade,"Privada sem fins lucrativos",RS,3,1,"1,6452620704553957",0,0,0,0,"1,6452620704553957",2,
2016,2491,"INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP",FAE,Faculdade,"Privada sem fins lucrativos",DF,1,1,"2,0405055462565715",0,0,0,0,"2,0405055462565715",3,
2016,2494,"FUNVIC - FACULDADE DE PINDAMONHANGABA",,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",SP,12,1,"2,8227111979268478",0,0,0,0,"2,8227111979268478",3,
2016,2497,"FACULDADE ATENEU",,Faculdade,"Privada com fins lucrativos",CE,13,1,"3,4223658500392524",0,0,0,0,"3,4223658500392524",4,
2016,2499,"FACULDADE APOIO",FA,Faculdade,"Privada com fins lucrativos",BA,3,1,"1,5538603437575167",0,0,0,0,"1,5538603437575167",2,
2016,2501,"FACULDADE ESTÁCIO DE SÁ DE GOIÁS",FA,Faculdade,"Privada com fins lucrativos",GO,8,1,"2,6396152979663774",0,0,0,0,"2,6396152979663774",3,
2016,2504,"FACULDADE DIVINÓPOLIS",FACED,Faculdade,"Privada com fins lucrativos",#N/D,2,1,"2,6935320509389915",0,0,0,0,"2,6935320509389915",3,
2016,2511,"FACULDADE DE DIREITO UNIDADE GUARAPARI",FACED,Faculdade,"Privada com fins lucrativos",ES,1,1,"2,4963559891714917",0,0,0,0,"2,4963559891714917",3,
